Zip,City,State,2018-11
34236,Sarasota,FL,699000.0
48176,Saline,MI,398700.0
48125,Dearborn Heights,MI,89900.0
39305,Meridian,MS,159500.0
73130,Midwest City,OK,169000.0
27591,Wendell,NC,258495.0
87701,Las Vegas,NM,165000.0
44011,Avon,OH,369900.0
02888,Warwick,RI,234950.0
36869,Phenix City,AL,119900.0
31548,Kingsland,GA,194900.0
33931,Fort Myers Beach,FL,474900.0
60439,Lemont,IL,450000.0
30507,Gainesville,GA,215245.0
80224,Denver,CO,450000.0
34446,Homosassa,FL,219800.0
72802,Russellville,AR,215000.0
90606,West Whittier-Los Nietos,CA,499900.0
44202,Aurora,OH,343305.0
54022,River Falls,WI,279500.0
60450,Morris,IL,229000.0
19040,Upper Moreland,PA,275250.0
95133,San Jose,CA,899499.5
91103,Pasadena,CA,810000.0
80207,Denver,CO,475000.0
44053,Lorain,OH,175400.0
31768,Moultrie,GA,139950.0
19348,East Marlborough,PA,429000.0
55412,Minneapolis,MN,169900.0
43078,Urbana,OH,147450.0
39507,Gulfport,MS,185000.0
48168,Northville,MI,529000.0
66047,Lawrence,KS,245000.0
49685,Garfield,MI,279000.0
53716,Madison,WI,244500.0
98104,Seattle,WA,639500.0
99212,Spokane Valley,WA,229900.0
19027,Cheltenham,PA,249900.0
50208,Newton,IA,117900.0
34233,Sarasota,FL,278000.0
84302,Brigham City,UT,260000.0
44511,Youngstown,OH,87900.0
62401,Effingham,IL,193750.0
31558,Saint Marys,GA,210950.0
77523,Baytown,TX,289122.0
31605,Valdosta,GA,180000.0
95827,Rancho Cordova,CA,325000.0
31903,Columbus,GA,39900.0
60431,Joliet,IL,232000.0
71701,Camden,AR,109000.0
79413,Lubbock,TX,150000.0
36360,Ozark,AL,99900.0
19604,Reading,PA,65000.0
21613,Cambridge,MD,246990.0
67211,Wichita,KS,62200.0
49735,Gaylord,MI,163000.0
87501,Santa Fe,NM,650000.0
45505,Springfield,OH,59900.0
32836,Doctor Phillips,FL,578490.0
01886,Westford,MA,469000.0
66046,Lawrence,KS,170000.0
93950,Pacific Grove,CA,995900.0
27886,Tarboro,NC,120500.0
07652,Paramus,NJ,714500.0
20659,Mechanicsville,MD,314950.0
88007,Las Cruces,NM,209250.0
06905,Stamford,CT,469500.0
78261,San Antonio,TX,320499.5
90265,Malibu,CA,3496500.0
32804,Orlando,FL,388900.0
27401,Greensboro,NC,115000.0
84098,Park City,UT,945000.0
08104,Camden,NJ,44900.0
01027,Easthampton,MA,285000.0
42633,Monticello,KY,179000.0
08611,Trenton,NJ,69900.0
28472,Whiteville,NC,140000.0
77503,Pasadena,TX,148500.0
23061,Gloucester,VA,270000.0
85715,Tucson,AZ,249950.0
97078,Aloha,OR,359000.0
46013,Anderson,IN,92500.0
50263,Waukee,IA,285087.0
77632,Mauriceville,TX,169900.0
02171,Quincy,MA,549000.0
85215,Mesa,AZ,322000.0
14072,Grand Island,NY,234900.0
93618,Dinuba,CA,259900.0
36092,Wetumpka,AL,163490.5
21211,Baltimore,MD,215000.0
55075,South Saint Paul,MN,209900.0
01606,Worcester,MA,267450.0
61455,Macomb,IL,86900.0
71037,Haughton,LA,229450.0
75048,Sachse,TX,354950.0
55057,Northfield,MN,279262.5
91724,Covina,CA,599900.0
55431,Bloomington,MN,279900.0
34994,Stuart,FL,249900.0
40330,Harrodsburg,KY,174900.0
45251,Northgate,OH,109900.0
84044,Magna,UT,246750.0
26201,Buckhannon,WV,155000.0
89166,Las Vegas,NV,330000.0
89408,Fernley,NV,278800.0
01950,Newburyport,MA,649000.0
04074,Scarborough,ME,430000.0
26501,Morgantown,WV,189900.0
49445,Muskegon,MI,177400.0
02818,East Greenwich,RI,474950.0
77505,Pasadena,TX,252900.0
94506,Danville,CA,1549500.0
78752,Austin,TX,345000.0
80915,Colorado Springs,CO,255000.0
32796,Titusville,FL,179950.0
33004,Dania Beach,FL,229950.0
43812,Coshocton,OH,96504.0
07866,Rockaway,NJ,349949.5
56537,Fergus Falls,MN,168000.0
80002,Arvada,CO,389000.0
73115,Del City,OK,82000.0
82007,Cheyenne,WY,210000.0
20876,Germantown,MD,349997.0
48813,Charlotte,MI,152500.0
91501,Burbank,CA,827000.0
67226,Wichita,KS,249900.0
93444,Nipomo,CA,695000.0
35126,Clay,AL,151950.0
48314,Sterling Heights,MI,249900.0
46323,Hammond,IN,99000.0
37766,Lafollette,TN,183450.0
95363,Patterson,CA,374900.0
12477,Saugerties,NY,249900.0
27803,Rocky Mount,NC,159900.0
87002,Belen,NM,149900.0
49316,Gaines,MI,295000.0
77069,Houston,TX,258800.0
82070,Laramie,WY,259000.0
99004,Cheney,WA,272200.0
07450,Ridgewood,NJ,875000.0
24179,Vinton,VA,189925.0
48382,Commerce,MI,389900.0
45822,Celina,OH,160900.0
21078,Havre de Grace,MD,365923.0
66210,Overland Park,KS,282500.0
46311,Dyer,IN,275000.0
66030,Gardner,KS,238000.0
24740,Princeton,WV,115000.0
84721,Cedar City,UT,234900.0
20017,Washington,DC,550000.0
35950,Albertville,AL,150950.0
23704,Portsmouth,VA,130000.0
89706,Carson City,NV,289900.0
85028,Phoenix,AZ,409700.0
34465,Beverly Hills,FL,140950.0
07901,Summit,NJ,995000.0
28139,Rutherfordton,NC,267450.0
76148,Watauga,TX,192000.0
14526,Penfield,NY,175000.0
17552,Mount Joy,PA,225000.0
23502,Norfolk,VA,204900.0
04092,Westbrook,ME,249900.0
20018,Washington,DC,549990.0
21231,Baltimore,MD,280000.0
50320,Des Moines,IA,169900.0
24523,Bedford,VA,195000.0
08721,Berkeley,NJ,275000.0
56501,Detroit Lakes,MN,296799.5
80403,Golden,CO,630000.0
73135,Oklahoma City,OK,138000.0
93560,Rosamond,CA,261000.0
17545,Rapho,PA,252950.0
36207,Anniston,AL,149900.0
44709,Canton,OH,117300.0
43231,Columbus,OH,184900.0
35633,Florence,AL,174900.0
77038,Houston,TX,174900.0
44641,Louisville,OH,164900.0
36066,Prattville,AL,213199.5
73521,Altus,OK,147500.0
19963,Milford,DE,239990.0
27712,Durham,NC,295000.0
33948,Port Charlotte,FL,199900.0
91361,Westlake Village,CA,1349999.5
67204,Wichita,KS,145000.0
95949,Grass Valley,CA,469000.0
92551,Moreno Valley,CA,320000.0
19006,Lower Moreland,PA,425000.0
66209,Leawood,KS,499500.0
21037,Edgewater,MD,450990.0
11001,Floral Park,NY,619000.0
54937,North Fond du Lac,WI,247700.0
35613,Athens,AL,259900.0
91307,Los Angeles,CA,728000.0
60430,Homewood,IL,164200.0
21012,Arnold,MD,507445.0
96150,South Lake Tahoe,CA,499900.0
75146,Lancaster,TX,195000.0
03246,Laconia,NH,247000.0
14206,Buffalo,NY,87020.0
48033,Southfield,MI,129850.0
32826,Orlando,FL,212900.0
01749,Hudson,MA,379000.0
30017,Grayson,GA,275000.0
19061,Upper Chichester,PA,150000.0
33483,Delray Beach,FL,699949.5
30106,Austell,GA,179900.0
34442,Hernando,FL,259000.0
27896,Wilson,NC,173495.0
78102,Beeville,TX,149900.0
34482,Ocala,FL,249900.0
53224,Milwaukee,WI,155000.0
35150,Sylacauga,AL,135000.0
53589,Stoughton,WI,264900.0
95819,Sacramento,CA,599000.0
35235,Birmingham,AL,114900.0
36203,Oxford,AL,148900.0
44123,Euclid,OH,74900.0
55038,Hugo,MN,389400.0
19010,Bryn Mawr,PA,793000.0
28501,Kinston,NC,93450.0
38555,Crossville,TN,154750.0
11776,Port Jefferson Station,NY,349900.0
91775,San Gabriel,CA,899450.0
24503,Lynchburg,VA,289900.0
15644,Jeannette,PA,99900.0
41102,Ashland,KY,147950.0
59714,Belgrade,MT,335000.0
37321,Dayton,TN,179900.0
48169,Pinckney,MI,285000.0
97439,Florence,OR,297500.0
67208,Wichita,KS,134900.0
32141,Edgewater,FL,199900.0
57078,Yankton,SD,197600.0
24151,Rocky Mount,VA,194950.0
02114,Boston,MA,1184100.0
98005,Bellevue,WA,1045000.0
31008,Byron,GA,171900.0
70427,Bogalusa,LA,110000.0
98264,Lynden,WA,379900.0
33181,North Miami,FL,285000.0
60661,Chicago,IL,419900.0
74134,Tulsa,OK,214900.0
78214,San Antonio,TX,134000.0
74804,Shawnee,OK,194900.0
28326,Cameron,NC,218250.0
32601,Gainesville,FL,168000.0
44147,Broadview Heights,OH,310000.0
60194,Schaumburg,IL,200000.0
78653,Manor,TX,235000.0
60124,Elgin,IL,324900.0
48442,Holly,MI,228900.0
93041,Port Hueneme,CA,395999.0
18603,Berwick,PA,105000.0
41101,Ashland,KY,109600.0
36606,Mobile,AL,110000.0
82609,Casper,WY,270000.0
21076,Hanover,MD,419990.0
22655,Stephens City,VA,275000.0
72904,Fort Smith,AR,72000.0
21158,Westminster,MD,349900.0
77086,Houston,TX,159500.0
14760,Olean,NY,84000.0
43311,Bellefontaine,OH,132200.0
55066,Red Wing,MN,229900.0
63020,De Soto,MO,129900.0
13820,Oneonta,NY,154900.0
92596,Winchester,CA,434895.0
46012,Anderson,IN,127495.0
02129,Boston,MA,749000.0
29644,Fountain Inn,SC,205867.0
84005,Eagle Mountain,UT,324999.0
19106,Philadelphia,PA,450000.0
06850,Norwalk,CT,575000.0
36693,Mobile,AL,163000.0
91737,Rancho Cucamonga,CA,758000.0
55317,Chanhassen,MN,519000.0
54476,Weston,WI,189000.0
14211,Buffalo,NY,49926.0
36108,Montgomery,AL,59900.0
07080,South Plainfield,NJ,339900.0
11791,Syosset,NY,1148000.0
68845,Kearney,NE,259900.0
11967,Shirley,NY,269994.5
16505,Millcreek,PA,145000.0
99705,North Pole,AK,241200.0
98506,Olympia,WA,359600.0
32407,Panama City Beach,FL,269900.0
82501,Riverton,WY,183000.0
48624,Gladwin,MI,134900.0
95965,Oroville,CA,259900.0
43611,Toledo,OH,89900.0
76310,Wichita Falls,TX,174900.0
77578,Manvel,TX,315000.0
70043,Chalmette,LA,169000.0
75022,Flower Mound,TX,590000.0
85031,Phoenix,AZ,182249.5
48458,Beecher,MI,69900.0
65251,Fulton,MO,147000.0
61364,Streator,IL,68500.0
33185,Kendall West,FL,424950.0
53029,Merton,WI,499950.0
98230,Blaine,WA,434950.0
07008,Carteret,NJ,295000.0
54452,Merrill,WI,109900.0
33773,Largo,FL,242000.0
71055,Minden,LA,157500.0
77545,Fresno,TX,234990.0
18067,Northampton,PA,198500.0
74107,Tulsa,OK,84900.0
32097,Yulee,FL,245500.0
33323,Sunrise,FL,349900.0
93023,Ojai,CA,849000.0
39073,Florence,MS,182000.0
55746,Hibbing,MN,98450.0
83202,Chubbuck,ID,249900.0
84124,Holladay,UT,550000.0
07801,Dover,NJ,289450.0
19046,Abington,PA,429450.0
53110,Cudahy,WI,149900.0
19422,Whitpain,PA,499900.0
90746,Carson,CA,577500.0
03110,Bedford,NH,504500.0
85755,Oro Valley,AZ,359950.0
37725,Dandridge,TN,291400.0
31721,Albany,GA,175000.0
01301,Greenfield,MA,191900.0
11501,Mineola,NY,560900.0
80921,Colorado Springs,CO,505000.0
23504,Norfolk,VA,141926.0
36575,Semmes,AL,179900.0
60175,Campton Hills,IL,489000.0
60419,Dolton,IL,89000.0
97031,Hood River,OR,509500.0
33603,Tampa,FL,229450.0
01887,Wilmington,MA,561950.0
83634,Kuna,ID,270990.0
11795,Islip,NY,499000.0
62305,Quincy,IL,198500.0
14051,Amherst,NY,329950.0
74601,Ponca City,OK,75000.0
70520,Carencro,LA,179000.0
02649,Mashpee,MA,461950.0
79905,El Paso,TX,96000.0
19014,Aston,PA,229500.0
79414,Lubbock,TX,114950.0
74145,Tulsa,OK,135000.0
97103,Astoria,OR,312000.0
80905,Colorado Springs,CO,329900.0
14218,Lackawanna,NY,123900.0
28714,Burnsville,NC,299000.0
99501,Anchorage,AK,254450.0
32805,Orlando,FL,114000.0
23692,Yorktown,VA,294900.0
61101,Rockford,IL,35500.0
13206,Syracuse,NY,96250.0
78222,San Antonio,TX,179500.0
37745,Greeneville,TN,159900.0
55430,Brooklyn Center,MN,190000.0
53005,Brookfield,WI,301950.0
60177,South Elgin,IL,256250.0
70582,Saint Martinville,LA,178000.0
73139,Oklahoma City,OK,135000.0
34695,Safety Harbor,FL,352500.0
44314,Akron,OH,50000.0
06032,Farmington,CT,379900.0
14456,Geneva,NY,149500.0
89144,Las Vegas,NV,390000.0
46818,Fort Wayne,IN,189900.0
20871,Clarksburg,MD,517900.0
44223,Cuyahoga Falls,OH,159900.0
04102,Portland,ME,335000.0
38351,Lexington,TN,172500.0
74037,Jenks,OK,295000.0
68130,Omaha,NE,359950.0
98075,Sammamish,WA,1199990.0
08028,Glassboro,NJ,169900.0
60502,Aurora,IL,315000.0
11423,New York,NY,640000.0
24333,Galax,VA,156950.0
50125,Indianola,IA,238041.0
30009,Alpharetta,GA,575000.0
11563,Lynbrook,NY,499000.0
13790,Johnson City,NY,79900.0
33431,Boca Raton,FL,589000.0
80528,Fort Collins,CO,489995.0
45030,Harrison,OH,219700.0
99515,Anchorage,AK,364000.0
29671,Pickens,SC,189950.0
27501,Angier,NC,228199.5
98053,Redmond,WA,881500.0
01581,Westborough,MA,529000.0
29532,Darlington,SC,130900.0
79065,Pampa,TX,124900.0
12534,Hudson,NY,305000.0
49093,Three Rivers,MI,159900.0
19023,Darby,PA,69950.0
53022,Germantown,WI,246950.0
22303,Huntington,VA,379900.0
95519,McKinleyville,CA,345000.0
32305,Tallahassee,FL,115000.0
08260,North Wildwood,NJ,324900.0
85748,Tucson,AZ,239900.0
84040,Layton,UT,367500.0
95746,Granite Bay,CA,899999.5
85749,Tucson,AZ,454500.0
28716,Canton,NC,230000.0
08057,Moorestown-Lenola,NJ,626950.0
11768,Fort Salonga,NY,799000.0
75602,Longview,TX,89947.5
76067,Mineral Wells,TX,146920.5
76135,Fort Worth,TX,203925.0
33898,Lake Wales,FL,194000.0
84128,West Valley City,UT,282450.0
08108,Collingswood,NJ,265000.0
70535,Eunice,LA,126900.0
91768,Pomona,CA,435000.0
15147,Penn Hills,PA,94900.0
07071,Lyndhurst,NJ,415000.0
18976,Warrington,PA,369000.0
70116,New Orleans,LA,399000.0
70611,Lake Charles,LA,251056.0
35214,Forestdale,AL,93500.0
44149,Strongsville,OH,254900.0
55350,Hutchinson,MN,199900.0
90240,Downey,CA,649750.0
07095,Woodbridge,NJ,272450.0
60473,South Holland,IL,139945.0
97415,Brookings,OR,427500.0
33472,Boynton Beach,FL,294900.0
20720,Bowie,MD,407700.0
28630,Granite Falls,NC,159900.0
29204,Columbia,SC,129950.0
33469,Tequesta,FL,483695.0
60045,Lake Forest,IL,879999.0
29506,Florence,SC,117200.0
86323,Chino Valley,AZ,302000.0
91010,Duarte,CA,532400.0
07203,Roselle,NJ,235000.0
11714,Bethpage,NY,485000.0
55441,Plymouth,MN,367000.0
49512,Kentwood,MI,282750.0
50009,Altoona,IA,254450.0
06062,Plainville,CT,200655.0
48837,Grand Ledge,MI,245900.0
91340,San Fernando,CA,489000.0
37411,Chattanooga,TN,127900.0
19342,Glen Mills,PA,622450.0
48912,Lansing,MI,77000.0
06825,Fairfield,CT,499900.0
78114,Floresville,TX,295000.0
44142,Brook Park,OH,132950.0
38372,Savannah,TN,199900.0
92106,San Diego,CA,1200000.0
18235,Mahoning,PA,164700.0
44017,Berea,OH,147000.0
38478,Pulaski,TN,140000.0
67530,Great Bend,KS,119900.0
53121,Elkhorn,WI,281000.0
32060,Live Oak,FL,259000.0
75181,Mesquite,TX,230000.0
76082,Springtown,TX,285250.0
85019,Phoenix,AZ,187000.0
37212,Nashville,TN,619450.0
28312,Fayetteville,NC,211249.5
28732,Fletcher,NC,344000.0
39560,Long Beach,MS,167175.0
60130,Forest Park,IL,254900.0
11747,Melville,NY,811995.0
29341,Gaffney,SC,168700.0
80109,Castle Rock,CO,459999.0
48854,Mason,MI,199900.0
40031,La Grange,KY,306450.0
06037,Berlin,CT,289900.0
99202,Spokane,WA,182800.0
44126,Fairview Park,OH,192500.0
84108,Salt Lake City,UT,596500.0
43952,Steubenville,OH,78500.0
44820,Bucyrus,OH,89900.0
15241,Upper Saint Clair,PA,325000.0
60491,Homer Glen,IL,399900.0
29102,Manning,SC,176400.0
44622,Dover,OH,147000.0
10990,Warwick,NY,379900.0
48094,Washington,MI,407400.0
49307,Big Rapids,MI,124000.0
92860,Norco,CA,589900.0
48114,Brighton,MI,360000.0
33129,Miami,FL,541999.5
48201,Detroit,MI,454950.0
35661,Muscle Shoals,AL,219450.0
84075,Syracuse,UT,389990.0
27801,Rocky Mount,NC,62000.0
33971,Lehigh Acres,FL,198900.0
40204,Louisville,KY,247000.0
78380,Robstown,TX,176750.0
92316,Bloomington,CA,330000.0
23114,Midlothian,VA,299975.0
58401,Jamestown,ND,184900.0
82414,Cody,WY,338000.0
34736,Groveland,FL,249990.0
97055,Sandy,OR,387000.0
28036,Davidson,NC,457990.0
34102,Naples,FL,1662500.0
06001,Avon,CT,377499.5
02915,East Providence,RI,242449.5
33405,West Palm Beach,FL,499000.0
11369,New York,NY,699000.0
46319,Griffith,IN,157500.0
48505,Flint,MI,12999.0
07871,Sparta,NJ,365000.0
30728,Lafayette,GA,132450.0
31750,Fitzgerald,GA,92200.0
44830,Fostoria,OH,77700.0
61550,Morton,IL,180745.0
79119,Amarillo,TX,299999.5
44057,Madison,OH,147000.0
10310,New York,NY,537450.0
20646,La Plata,MD,324900.0
48334,Farmington Hills,MI,267450.0
65738,Republic,MO,170000.0
30643,Hartwell,GA,249000.0
16148,Hermitage,PA,150000.0
17225,Greencastle,PA,239200.0
38901,Grenada,MS,143500.0
85284,Tempe,AZ,442500.0
38141,Memphis,TN,93797.0
02871,Portsmouth,RI,527450.0
07950,Parsippany-Troy Hills,NJ,425000.0
28557,Morehead City,NC,288000.0
33132,Miami,FL,460000.0
72715,Bella Vista,AR,199000.0
03842,Hampton,NH,379900.0
18049,Emmaus,PA,299900.0
08690,Hamilton,NJ,278850.0
08034,Cherry Hill,NJ,234900.0
76120,Fort Worth,TX,241490.0
31312,Guyton,GA,217800.0
55803,Duluth,MN,278500.0
02882,Narragansett,RI,577000.0
06443,Madison,CT,489950.0
35976,Guntersville,AL,289000.0
55906,Rochester,MN,312350.0
24015,Roanoke,VA,185000.0
19008,Broomall,PA,367000.0
55344,Eden Prairie,MN,295000.0
76009,Alvarado,TX,199500.0
29410,Hanahan,SC,254900.0
07094,Secaucus,NJ,452250.0
56377,Sartell,MN,274900.0
95367,Riverbank,CA,329450.0
91506,Burbank,CA,849000.0
02554,Nantucket,MA,2700000.0
78374,Portland,TX,226947.5
83716,Boise,ID,431400.0
73501,Lawton,OK,85000.0
06107,West Hartford,CT,345000.0
27536,Henderson,NC,94450.0
19090,Willow Grove,PA,259900.0
94105,San Francisco,CA,1499000.0
13903,Binghamton,NY,98940.5
70706,Denham Springs,LA,233450.0
02152,Winthrop,MA,459000.0
11784,Selden,NY,324000.0
26104,Parkersburg,WV,137500.0
59937,Whitefish,MT,571999.5
33168,North Miami,FL,259950.0
10303,New York,NY,398900.0
32226,Jacksonville,FL,260745.0
21214,Baltimore,MD,189900.0
62220,Belleville,IL,112000.0
84045,Saratoga Springs,UT,369950.0
41091,Union,KY,305990.0
40059,Prospect,KY,499000.0
98422,Tacoma,WA,427500.0
33704,Saint Petersburg,FL,565000.0
44333,Fairlawn,OH,326950.0
44647,Massillon,OH,104950.0
42501,Somerset,KY,152000.0
61073,Roscoe,IL,196950.0
86005,Flagstaff,AZ,630000.0
28387,Southern Pines,NC,339000.0
34286,North Port,FL,227750.0
34480,Ocala,FL,284945.0
39553,Gautier,MS,127950.0
40014,Crestwood,KY,359000.0
92603,Irvine,CA,1771500.0
27021,King,NC,169900.0
74021,Collinsville,OK,202823.0
34771,Saint Cloud,FL,303590.0
02842,Middletown,RI,415000.0
22911,Charlottesville,VA,399000.0
46703,Angola,IN,229950.0
32920,Cape Canaveral,FL,274900.0
02601,Barnstable,MA,312450.0
30677,Watkinsville,GA,400000.0
40769,Williamsburg,KY,99750.0
48184,Wayne,MI,99900.0
53024,Grafton,WI,299000.0
19073,Newtown,PA,657995.0
24201,Bristol,VA,114300.0
08015,Browns Mills,NJ,149950.0
57501,Pierre,SD,227000.0
34714,Citrus Ridge,FL,259970.0
44278,Tallmadge,OH,183610.0
53548,Janesville,WI,140000.0
37748,Harriman,TN,144400.0
55362,Monticello,MN,259950.0
55438,Bloomington,MN,327450.0
95620,Dixon,CA,452225.0
06615,Stratford,CT,249900.0
31015,Cordele,GA,195000.0
14610,Rochester,NY,182450.0
18640,Pittston,PA,122400.0
16201,Kittanning,PA,116000.0
25414,Charles Town,WV,284250.0
48240,Redford,MI,89900.0
73036,El Reno,OK,148995.0
54166,Shawano,WI,124900.0
87508,Santa Fe,NM,459000.0
11694,New York,NY,615000.0
33872,Sebring,FL,154200.0
06801,Bethel,CT,409900.0
21901,North East,MD,304990.0
97060,Troutdale,OR,362700.0
31407,Port Wentworth,GA,225300.0
11422,New York,NY,522444.0
90061,Los Angeles,CA,407450.0
91040,Los Angeles,CA,629000.0
53012,Cedarburg,WI,359900.0
53597,Waunakee,WI,464900.0
44055,Lorain,OH,49500.0
73010,Blanchard,OK,247200.0
84651,Payson,UT,306990.0
44092,Wickliffe,OH,125000.0
97424,Cottage Grove,OR,284995.0
95212,Stockton,CA,409000.0
32934,Melbourne,FL,336600.0
49058,Hastings,MI,182900.0
07206,Elizabeth,NJ,244800.0
70435,Covington,LA,233894.0
98642,Ridgefield,WA,445000.0
32025,Lake City,FL,159000.0
12508,Beacon,NY,332400.0
77039,Houston,TX,144950.0
46637,South Bend,IN,162450.0
01001,Agawam,MA,207000.0
47172,Sellersburg,IN,274900.0
20657,Lusby,MD,234900.0
29492,Charleston,SC,499000.0
08210,Middle,NJ,269900.0
15228,Pittsburgh,PA,344900.0
68505,Lincoln,NE,169900.0
97215,Portland,OR,549900.0
19804,Newport,DE,198000.0
48838,Greenville,MI,179900.0
78503,McAllen,TX,219950.0
36201,Anniston,AL,42500.0
95437,Fort Bragg,CA,489000.0
30277,Sharpsburg,GA,309900.0
33566,Plant City,FL,275000.0
02451,Waltham,MA,575000.0
75156,Gun Barrel City,TX,239000.0
11010,Franklin Square,NY,546950.0
06401,Ansonia,CT,217200.0
02190,Weymouth,MA,403947.5
34474,Ocala,FL,219745.0
53149,Mukwonago,WI,315000.0
37015,Ashland City,TN,224900.0
21409,Annapolis,MD,500000.0
44410,Cortland,OH,135000.0
70526,Crowley,LA,109750.0
78801,Uvalde,TX,179500.0
34235,Sarasota,FL,245000.0
45426,Trotwood,OH,77450.0
84032,Heber City,UT,725000.0
85253,Paradise Valley,AZ,2097000.0
33983,Punta Gorda,FL,229000.0
50312,Des Moines,IA,189900.0
62223,Belleville,IL,99925.0
60513,Brookfield,IL,259949.5
70125,New Orleans,LA,376950.0
33767,Clearwater,FL,734000.0
98686,Barberton,WA,439450.0
35016,Arab,AL,169000.0
34473,Ocala,FL,164900.0
69361,Scottsbluff,NE,153500.0
12801,Glens Falls,NY,154900.0
34228,Longboat Key,FL,627000.0
66221,Overland Park,KS,591703.5
57110,Sioux Falls,SD,285800.0
49401,Allendale,MI,279900.0
04073,Sanford,ME,209900.0
27546,Lillington,NC,225749.5
44241,Streetsboro,OH,209950.0
60153,Maywood,IL,148450.0
55127,Vadnais Heights,MN,549950.0
57783,Spearfish,SD,322500.0
11552,West Hempstead,NY,499999.0
40213,Louisville,KY,145000.0
40744,London,KY,159950.0
92532,Lake Elsinore,CA,400000.0
11762,Massapequa Park,NY,565000.0
75142,Kaufman,TX,249950.0
36804,Opelika,AL,275699.0
56073,New Ulm,MN,159900.0
01603,Worcester,MA,204950.0
32024,Lake City,FL,231950.0
34685,Palm Harbor,FL,364950.0
13662,Massena,NY,85000.0
25302,Charleston,WV,100950.0
02066,Scituate,MA,749000.0
06840,New Canaan,CT,1524000.0
02878,Tiverton,RI,399900.0
39565,Vancleave,MS,224900.0
01609,Worcester,MA,317450.0
37938,Knoxville,TN,239200.0
60403,Crest Hill,IL,179900.0
68847,Kearney,NE,199900.0
94564,Pinole,CA,549000.0
36081,Troy,AL,137000.0
74129,Tulsa,OK,108200.0
89027,Mesquite,NV,249000.0
18706,Hanover,PA,79900.0
17025,East Pennsboro,PA,217500.0
33635,Town 'n' Country,FL,298700.0
55331,Shorewood,MN,684900.0
65020,Camdenton,MO,214900.0
29569,Loris,SC,167700.0
34237,Sarasota,FL,179500.0
11946,Hampton Bays,NY,650000.0
63084,Union,MO,159450.0
60160,Melrose Park,IL,189900.0
84093,Sandy,UT,525000.0
78620,Dripping Springs,TX,463990.0
16117,Ellwood City,PA,99900.0
64064,Lees Summit,MO,350000.0
17104,Harrisburg,PA,59000.0
54981,Waupaca,WI,189950.0
67901,Liberal,KS,128000.0
15017,South Fayette,PA,229950.0
60093,Winnetka,IL,1090000.0
76052,Fort Worth,TX,299900.0
07735,Union Beach,NJ,275750.0
73142,Oklahoma City,OK,299900.0
90222,Compton,CA,394750.0
98282,Camano Island,WA,450000.0
54455,Kronenwetter,WI,198900.0
04062,Windham,ME,279999.0
14420,Sweden,NY,134950.0
54656,Sparta,WI,187000.0
02790,Westport,MA,482400.0
62711,Springfield,IL,344900.0
34951,Fort Pierce,FL,184900.0
60154,Westchester,IL,249950.0
75407,Princeton,TX,246900.0
98136,Seattle,WA,725000.0
46733,Decatur,IN,106450.0
02492,Needham,MA,1299000.0
28801,Asheville,NC,431500.0
19440,Hatfield,PA,330000.0
92808,Anaheim,CA,749900.0
33777,Seminole,FL,249900.0
98408,Tacoma,WA,254950.0
30548,Hoschton,GA,329950.0
07508,North Haledon,NJ,349900.0
33331,Weston,FL,599450.0
62208,Fairview Heights,IL,124900.0
23508,Norfolk,VA,292000.0
76574,Taylor,TX,210000.0
37909,Knoxville,TN,204900.0
61104,Rockford,IL,49900.0
53185,Waterford,WI,289999.0
70563,New Iberia,LA,169999.0
11968,Southampton,NY,2047500.0
75751,Athens,TX,179500.0
54017,New Richmond,WI,259900.0
33525,Dade City,FL,261255.0
12054,Bethlehem,NY,309950.0
07205,Hillside,NJ,259000.0
18902,Buckingham,PA,599700.0
45895,Wapakoneta,OH,128700.0
48030,Hazel Park,MI,105000.0
60465,Palos Hills,IL,188950.0
33637,Temple Terrace,FL,184950.0
84720,Cedar City,UT,249900.0
49010,Allegan,MI,164900.0
33778,Largo,FL,235000.0
37210,Nashville,TN,276200.0
77568,La Marque,TX,211000.0
08077,Cinnaminson,NJ,244950.0
75402,Greenville,TX,204990.0
60106,Bensenville,IL,239900.0
99701,Fairbanks,AK,165000.0
71104,Shreveport,LA,133831.5
85901,Show Low,AZ,299900.0
35763,Owens Cross Roads,AL,324030.5
06820,Darien,CT,1612000.0
14468,Parma,NY,189900.0
65613,Bolivar,MO,165000.0
44089,Vermilion,OH,179000.0
72801,Russellville,AR,116250.0
02747,Dartmouth,MA,394400.0
72022,Bryant,AR,179900.0
01913,Amesbury,MA,366200.0
33316,Fort Lauderdale,FL,799000.0
43056,Heath,OH,195000.0
71115,Shreveport,LA,228000.0
30153,Rockmart,GA,161900.0
24450,Lexington,VA,319450.0
08872,Sayreville,NJ,329900.0
48082,Saint Clair Shores,MI,145900.0
24210,Abingdon,VA,189000.0
79110,Amarillo,TX,126900.0
37354,Madisonville,TN,169900.0
44705,Canton,OH,54900.0
70714,Baker,LA,129900.0
08550,West Windsor,NJ,589000.0
06804,Brookfield,CT,407499.5
35071,Gardendale,AL,249900.0
88130,Portales,NM,132250.0
07407,Elmwood Park,NJ,374900.0
10509,Southeast,NY,365000.0
35040,Calera,AL,174900.0
92029,Escondido,CA,820000.0
08505,Bordentown,NJ,225000.0
47960,Monticello,IN,175500.0
60805,Evergreen Park,IL,189000.0
59106,Billings,MT,412500.0
95422,Clearlake,CA,187375.0
