Zip,City,State,2018-11
11222,New York,NY,1149500.0
60201,Evanston,IL,572000.0
91761,Ontario,CA,504500.0
77089,Houston,TX,349695.0
92129,San Diego,CA,874900.0
60014,Crystal Lake,IL,399000.0
27609,Raleigh,NC,592450.0
33179,Ives Estates,FL,569000.0
56560,Moorhead,MN,339900.0
53202,Milwaukee,WI,463900.0
21043,Ellicott City,MD,579999.0
18702,Wilkes-Barre,PA,235000.0
52302,Marion,IA,295000.0
32835,Orlando,FL,439949.5
07052,West Orange,NJ,782500.0
43551,Perrysburg,OH,299900.0
78213,San Antonio,TX,384000.0
23220,Richmond,VA,482475.0
32259,Fruit Cove,FL,404990.0
08816,East Brunswick,NJ,809990.0
33919,Fort Myers,FL,459000.0
50613,Cedar Falls,IA,289410.0
28562,New Bern,NC,274950.0
20148,Ashburn,VA,649000.0
29803,Aiken,SC,339900.0
30076,Roswell,GA,439000.0
28306,Fayetteville,NC,255000.0
34112,Naples,FL,695900.0
30097,Duluth,GA,565000.0
75214,Dallas,TX,587450.0
75126,Forney,TX,349995.0
44118,Cleveland Heights,OH,259450.0
46220,Indianapolis,IN,300000.0
32224,Jacksonville,FL,425000.0
63122,Kirkwood,MO,469950.0
96816,Honolulu,HI,1629000.0
84041,Layton,UT,464950.0
47905,Lafayette,IN,317450.0
19128,Philadelphia,PA,429950.0
75248,Dallas,TX,495000.0
77388,Spring,TX,334950.0
44240,Kent,OH,252350.0
76039,Euless,TX,426449.5
77469,Richmond,TX,336990.0
20772,Greater Upper Marlboro,MD,613990.0
78046,Laredo,TX,191990.0
30324,Atlanta,GA,578745.0
15317,North Strabane,PA,364900.0
83642,Meridian,ID,459900.0
80220,Denver,CO,699000.0
19460,Phoenixville,PA,489997.5
22903,Charlottesville,VA,664900.0
29621,Anderson,SC,298900.0
33161,North Miami,FL,485750.0
59101,Billings,MT,375000.0
85209,Mesa,AZ,379900.0
65109,Jefferson City,MO,287450.0
29407,Charleston,SC,515000.0
07960,Morris,NJ,925000.0
21502,Cumberland,MD,177450.0
63017,Chesterfield,MO,425000.0
97123,Hillsboro,OR,644900.0
44094,Willoughby,OH,310000.0
55416,Saint Louis Park,MN,599900.0
33165,University Park,FL,450000.0
18974,Warminster,PA,429000.0
32780,Titusville,FL,389000.0
34203,Bradenton,FL,434888.0
77339,Houston,TX,377000.0
32257,Jacksonville,FL,350000.0
63026,Fenton,MO,294989.0
91304,Los Angeles,CA,992405.0
30339,Vinings,GA,544500.0
15068,Lower Burrell,PA,265999.5
33904,Cape Coral,FL,471900.0
37604,Johnson City,TN,272400.0
32159,Lady Lake,FL,389900.0
11772,Patchogue,NY,702500.0
60605,Chicago,IL,525000.0
38501,Cookeville,TN,299450.0
44720,North Canton,OH,249999.0
80401,Golden,CO,770000.0
97756,Redmond,OR,689500.0
28226,Charlotte,NC,592000.0
80210,Denver,CO,750000.0
94010,Burlingame,CA,3788500.0
85234,Gilbert,AZ,425000.0
55125,Woodbury,MN,409900.0
98033,Kirkland,WA,1295000.0
44120,Cleveland,OH,280000.0
92211,Palm Desert,CA,575000.0
80127,Ken Caryl,CO,665000.0
46237,Indianapolis,IN,249990.0
37601,Johnson City,TN,299000.0
98042,Kent,WA,784950.0
13021,Auburn,NY,246900.0
34667,Hudson,FL,339000.0
20854,Potomac,MD,1249000.0
75104,Cedar Hill,TX,449900.0
70737,Gonzales,LA,299900.0
85020,Phoenix,AZ,542000.0
95336,Manteca,CA,499000.0
42303,Owensboro,KY,282400.0
48104,Ann Arbor,MI,627000.0
90045,Los Angeles,CA,1450000.0
23669,Hampton,VA,354450.0
60089,Buffalo Grove,IL,409900.0
10065,New York,NY,2400000.0
27103,Winston-Salem,NC,249592.5
77581,Pearland,TX,334900.0
60010,Barrington,IL,649900.0
59718,Bozeman,MT,729950.0
20176,Leesburg,VA,724950.0
99362,Walla Walla,WA,429000.0
48073,Royal Oak,MI,319900.0
44224,Stow,OH,294000.0
11217,New York,NY,1275000.0
83854,Post Falls,ID,599000.0
34786,Windermere,FL,739900.0
34746,Kissimmee,FL,354925.0
78109,Converse,TX,277232.5
32566,Navarre,FL,314900.0
13440,Rome,NY,209450.0
46514,Elkhart,IN,288500.0
54915,Appleton,WI,284900.0
92028,Fallbrook,CA,998500.0
98801,Wenatchee,WA,548000.0
97302,Salem,OR,439900.0
60609,Chicago,IL,440000.0
20003,Washington,DC,799000.0
21921,Elkton,MD,399900.0
90278,Redondo Beach,CA,1134450.0
46060,Noblesville,IN,289900.0
92116,San Diego,CA,999475.0
78414,Corpus Christi,TX,259997.0
21220,Middle River,MD,479900.0
91344,Los Angeles,CA,1094500.0
17055,Upper Allen,PA,320490.0
33175,Tamiami,FL,526000.0
34209,Bradenton,FL,554500.0
28376,Raeford,NC,240250.0
30350,Sandy Springs,GA,600000.0
40299,Louisville,KY,305250.0
92504,Riverside,CA,739000.0
30506,Gainesville,GA,495000.0
77024,Houston,TX,1250000.0
96734,Kailua,HI,1550000.0
28105,Matthews,NC,419900.0
92886,Yorba Linda,CA,1575000.0
33446,Delray Beach,FL,649000.0
89131,Las Vegas,NV,490000.0
89014,Henderson,NV,400000.0
34609,Spring Hill,FL,329518.0
32073,Orange Park,FL,374450.0
28311,Fayetteville,NC,236900.0
75019,Coppell,TX,505900.0
97701,Bend,OR,644950.0
76502,Temple,TX,229900.0
32034,Fernandina Beach,FL,465000.0
11205,New York,NY,942500.0
92530,Lake Elsinore,CA,525000.0
33844,Haines City,FL,240324.0
52722,Bettendorf,IA,389900.0
27516,Chapel Hill,NC,475000.0
94539,Fremont,CA,1699800.0
94107,San Francisco,CA,1787000.0
15235,Penn Hills,PA,279000.0
46383,Valparaiso,IN,399900.0
70003,Metairie,LA,303499.5
40356,Nicholasville,KY,414904.0
46140,Greenfield,IN,280945.0
30736,Ringgold,GA,309900.0
47909,Lafayette,IN,253000.0
97219,Portland,OR,674950.0
33177,South Miami Heights,FL,459500.0
77004,Houston,TX,411250.0
60462,Orland Park,IL,399900.0
92672,San Clemente,CA,1480000.0
24401,Staunton,VA,367450.0
92009,Carlsbad,CA,1140000.0
84790,Saint George,UT,512450.0
60062,Northbrook,IL,599000.0
21230,Baltimore,MD,475000.0
39564,Ocean Springs,MS,269000.0
54701,Eau Claire,WI,309900.0
17543,Warwick,PA,399000.0
30519,Buford,GA,399900.0
30328,Sandy Springs,GA,575000.0
43201,Columbus,OH,415000.0
60645,Chicago,IL,399900.0
70769,Prairieville,LA,309950.0
95376,Tracy,CA,485475.0
53211,Milwaukee,WI,482000.0
34231,Sarasota,FL,694000.0
77539,Dickinson,TX,346487.5
85021,Phoenix,AZ,549000.0
32712,Apopka,FL,362000.0
93010,Camarillo,CA,1084950.0
98102,Seattle,WA,1100000.0
14701,Jamestown,NY,179000.0
72076,Jacksonville,AR,219900.0
60067,Palatine,IL,489900.0
19808,Wilmington,DE,390000.0
93117,Goleta,CA,1476000.0
95762,El Dorado Hills,CA,798500.0
89509,Reno,NV,613500.0
32824,Orlando,FL,330345.0
53590,Sun Prairie,WI,375000.0
48188,Canton,MI,365000.0
33196,The Hammocks,FL,439000.0
93311,Bakersfield,CA,363000.0
33130,Miami,FL,595000.0
11561,Long Beach,NY,810000.0
18042,Easton,PA,505000.0
40291,Louisville,KY,283850.0
08234,Egg Harbor,NJ,325000.0
33134,Coral Gables,FL,750000.0
24153,Salem,VA,329500.0
60193,Schaumburg,IL,379900.0
72756,Rogers,AR,370000.0
07726,Manalapan,NJ,734000.0
77080,Houston,TX,334450.0
30039,Snellville,GA,350000.0
89436,Sparks,NV,520000.0
33928,Estero,FL,439900.0
19701,Bear,DE,397450.0
30120,Cartersville,GA,399900.0
49503,Grand Rapids,MI,416500.0
84770,Saint George,UT,523566.5
17050,Hampden,PA,360900.0
32955,Rockledge,FL,405000.0
98092,Auburn,WA,786975.0
33445,Delray Beach,FL,569900.0
27520,Clayton,NC,373439.0
92064,Poway,CA,1279000.0
33917,North Fort Myers,FL,399000.0
30813,Grovetown,GA,252715.0
32404,Panama City,FL,349900.0
02127,Boston,MA,899000.0
75013,Allen,TX,491594.5
92054,Oceanside,CA,931772.5
33410,Palm Beach Gardens,FL,645000.0
85249,Chandler,AZ,479900.0
43017,Dublin,OH,499990.0
91765,Diamond Bar,CA,1319000.0
55304,Andover,MN,449900.0
27030,Mount Airy,NC,232950.0
78412,Corpus Christi,TX,365000.0
32526,Pensacola,FL,292445.0
30228,Hampton,GA,382702.5
49441,Norton Shores,MI,259450.0
28054,Gastonia,NC,332000.0
27127,Winston-Salem,NC,233990.0
60188,Carol Stream,IL,342450.0
61701,Bloomington,IL,249900.0
45342,Miamisburg,OH,214990.0
32507,Pensacola,FL,416500.0
75165,Waxahachie,TX,359578.5
85716,Tucson,AZ,375000.0
85295,Gilbert,AZ,425000.0
30680,Winder,GA,432000.0
21093,Lutherville Timonium,MD,472400.0
32714,Altamonte Springs,FL,369950.0
93711,Fresno,CA,475000.0
18017,Bethlehem,PA,399450.0
63368,O Fallon,MO,319900.0
85296,Gilbert,AZ,456247.5
97303,Keizer,OR,375000.0
77055,Houston,TX,649000.0
82001,Cheyenne,WY,354900.0
70433,Covington,LA,429500.0
27320,Reidsville,NC,229450.0
15221,Wilkinsburg,PA,292000.0
27292,Lexington,NC,329900.0
55379,Shakopee,MN,418000.0
60477,Tinley Park,IL,369000.0
44122,Shaker Heights,OH,369900.0
72703,Fayetteville,AR,473250.0
53051,Menomonee Falls,WI,492900.0
30126,Mableton,GA,372200.0
60025,Glenview,IL,564900.0
10977,Ramapo,NY,675000.0
28304,Fayetteville,NC,208450.0
34145,Marco Island,FL,925000.0
77498,Sugar Land,TX,464992.5
90275,Rancho Palos Verdes,CA,1496250.0
87031,Los Lunas,NM,314900.0
78232,San Antonio,TX,310000.0
45385,Xenia,OH,318247.5
34119,Naples,FL,798000.0
92127,San Diego,CA,1400000.0
48430,Fenton,MI,299900.0
76522,Copperas Cove,TX,221622.0
97217,Portland,OR,550000.0
02130,Boston,MA,770000.0
85635,Sierra Vista,AZ,265950.0
33624,Greater Carrollwood,FL,343400.0
28411,Wilmington,NC,440000.0
92660,Newport Beach,CA,2300000.0
79423,Lubbock,TX,260950.0
72758,Rogers,AR,399900.0
42420,Henderson,KY,249900.0
27295,Lexington,NC,284990.0
46037,Fishers,IN,362990.0
28115,Mooresville,NC,348900.0
60707,Elmwood Park,IL,359900.0
50266,West Des Moines,IA,364800.0
80022,Commerce City,CO,564449.5
22901,Charlottesville,VA,538500.0
34761,Ocoee,FL,343490.0
84121,Cottonwood Heights,UT,724450.0
85704,Tucson,AZ,389000.0
85745,Tucson,AZ,425000.0
17042,Lebanon,PA,297350.0
22801,Harrisonburg,VA,359900.0
79925,El Paso,TX,190000.0
29577,Myrtle Beach,SC,339990.0
93611,Clovis,CA,410000.0
30038,Lithonia,GA,382500.0
36301,Dothan,AL,229320.0
95667,Placerville,CA,650000.0
38125,Memphis,TN,269900.0
43065,Powell,OH,425000.0
63385,Wentzville,MO,301900.0
77044,Houston,TX,369000.0
28451,Leland,NC,354500.0
80906,Colorado Springs,CO,650000.0
84010,Bountiful,UT,549900.0
83501,Lewiston,ID,384000.0
21045,Columbia,MD,438750.0
48047,Chesterfield,MI,289900.0
30115,Canton,GA,403455.0
73112,Oklahoma City,OK,325000.0
32707,Casselberry,FL,335000.0
60563,Naperville,IL,478995.0
95476,Sonoma,CA,1920000.0
33040,Key West,FL,1295000.0
46385,Valparaiso,IN,425000.0
30316,Atlanta,GA,455900.0
45373,Troy,OH,283495.0
92506,Riverside,CA,550000.0
60540,Naperville,IL,497000.0
95062,Santa Cruz,CA,1544500.0
78526,Brownsville,TX,199000.0
22033,Fairfax,VA,649900.0
11743,Huntington,NY,899999.0
19709,Middletown,DE,399675.0
85226,Chandler,AZ,422450.0
76513,Belton,TX,279505.0
75028,Flower Mound,TX,425500.0
75044,Garland,TX,359995.0
95926,Chico,CA,409950.0
70118,New Orleans,LA,575000.0
32724,Deland,FL,325000.0
72450,Paragould,AR,215000.0
83706,Boise,ID,427000.0
30019,Dacula,GA,375000.0
30165,Rome,GA,265450.0
60653,Chicago,IL,499450.0
70458,Slidell,LA,339250.0
76904,San Angelo,TX,319900.0
60090,Wheeling,IL,355500.0
08094,Monroe,NJ,358155.0
33428,Boca Raton,FL,506107.5
33881,Winter Haven,FL,256990.0
48105,Ann Arbor,MI,599900.0
07307,Jersey City,NJ,764000.0
80227,Lakewood,CO,634990.0
98382,Sequim,WA,499475.0
74136,Tulsa,OK,279000.0
61704,Bloomington,IL,264000.0
19130,Philadelphia,PA,450000.0
33016,Hialeah,FL,669500.0
30152,Kennesaw,GA,490000.0
73170,Oklahoma City,OK,266522.0
89128,Las Vegas,NV,425000.0
76107,Fort Worth,TX,499000.0
89015,Henderson,NV,430950.0
63701,Cape Girardeau,MO,310000.0
28803,Asheville,NC,500000.0
37363,Ooltewah,TN,339900.0
78413,Corpus Christi,TX,264000.0
30084,Tucker,GA,408900.0
33611,Tampa,FL,550000.0
40220,Louisville,KY,258500.0
46203,Indianapolis,IN,309900.0
08360,Vineland,NJ,199900.0
48310,Sterling Heights,MI,257250.0
19063,Middletown,PA,496490.0
37174,Spring Hill,TN,417900.0
97224,Tigard,OR,579900.0
11249,New York,NY,1630000.0
28273,Charlotte,NC,316715.0
87505,Santa Fe,NM,747500.0
70056,Gretna,LA,335000.0
70808,Baton Rouge,LA,414500.0
32127,Port Orange,FL,424995.0
33401,West Palm Beach,FL,719000.0
43110,Columbus,OH,317990.0
91320,Thousand Oaks,CA,920000.0
27330,Sanford,NC,229450.0
33172,Fountainbleau,FL,525000.0
30305,Atlanta,GA,799000.0
23111,Mechanicsville,VA,364950.0
84321,Logan,UT,349900.0
90291,Los Angeles,CA,2112500.0
85286,Chandler,AZ,435000.0
21060,Glen Burnie,MD,449950.0
33032,Princeton,FL,428950.0
28208,Charlotte,NC,376950.0
72712,Bentonville,AR,370000.0
80205,Denver,CO,645000.0
33018,Hialeah,FL,449900.0
80524,Fort Collins,CO,710000.0
97080,Gresham,OR,559950.0
80126,Highlands Ranch,CO,668200.0
30252,McDonough,GA,350490.0
78041,Laredo,TX,299900.0
31405,Savannah,GA,339950.0
30102,Acworth,GA,346600.0
64804,Joplin,MO,244950.0
34232,Sarasota,FL,449450.0
80228,Lakewood,CO,699000.0
91423,Los Angeles,CA,1495000.0
14612,Greece,NY,251950.0
30213,Fairburn,GA,359950.0
90065,Los Angeles,CA,1124500.0
33880,Winter Haven,FL,253445.0
75075,Plano,TX,364000.0
96753,Kihei,HI,1399000.0
17403,York,PA,372900.0
02128,Boston,MA,679900.0
31210,Macon,GA,329000.0
37207,Nashville,TN,423000.0
33155,Coral Terrace,FL,492000.0
95928,Chico,CA,475000.0
34983,Port Saint Lucie,FL,335000.0
35630,Florence,AL,236950.0
32506,Pensacola,FL,310000.0
33193,Kendall West,FL,450000.0
33131,Miami,FL,689950.0
58078,West Fargo,ND,412450.0
78006,Boerne,TX,436900.0
61832,Danville,IL,139700.0
70122,New Orleans,LA,357000.0
50023,Ankeny,IA,324900.0
28092,Lincolnton,NC,375450.0
70117,New Orleans,LA,385000.0
92584,Menifee,CA,479000.0
48917,Lansing,MI,239800.0
77009,Houston,TX,439000.0
85086,Anthem,AZ,475000.0
30132,Dallas,GA,358570.0
33133,Miami,FL,1250000.0
23231,Henrico,VA,349950.0
33014,Hialeah,FL,495000.0
98908,Yakima,WA,373950.0
84020,Draper,UT,686613.5
60302,Oak Park,IL,564900.0
64801,Joplin,MO,210000.0
75154,Glenn Heights,TX,397496.5
77096,Houston,TX,399000.0
33604,Tampa,FL,339900.0
92084,Vista,CA,915000.0
06040,Manchester,CT,339900.0
30458,Statesboro,GA,320000.0
76262,Trophy Club,TX,537900.0
33702,Saint Petersburg,FL,365000.0
76180,North Richland Hills,TX,375450.0
95404,Santa Rosa,CA,1295000.0
90292,Los Angeles,CA,1450000.0
27502,Apex,NC,426317.5
90069,West Hollywood,CA,3400000.0
44145,Westlake,OH,409900.0
60068,Park Ridge,IL,499000.0
78154,Schertz,TX,324983.0
87144,Rio Rancho,NM,328725.0
28607,Boone,NC,499000.0
89101,Las Vegas,NV,447450.0
92243,El Centro,CA,312500.0
21208,Pikesville,MD,500000.0
34110,Naples,FL,925000.0
54313,Howard,WI,312450.0
98026,Edmonds,WA,862475.0
40515,Lexington,KY,359900.0
63304,Weldon Spring,MO,363450.0
89012,Henderson,NV,475000.0
92019,El Cajon,CA,894950.0
19966,Millsboro,DE,417500.0
30338,Dunwoody,GA,524950.0
33952,Port Charlotte,FL,410000.0
90405,Santa Monica,CA,1750000.0
48154,Livonia,MI,269949.5
11365,New York,NY,955000.0
93313,Bakersfield,CA,302050.0
43147,Pickerington,OH,330990.0
89523,Reno,NV,579900.0
28625,Statesville,NC,442450.0
60031,Gurnee,IL,369450.0
55369,Maple Grove,MN,434900.0
08844,Hillsborough,NJ,769900.0
84096,Herriman,UT,535000.0
75081,Richardson,TX,353350.0
85614,Green Valley,AZ,369000.0
21014,Bel Air,MD,425000.0
51503,Council Bluffs,IA,335595.0
19958,Lewes,DE,449995.0
78749,Austin,TX,447000.0
55330,Elk River,MN,379900.0
63119,Webster Groves,MO,349900.0
38018,Memphis,TN,295450.0
99206,Spokane Valley,WA,375000.0
30294,Conley,GA,395275.0
37643,Elizabethton,TN,244700.0
40229,Louisville,KY,249900.0
92308,Apple Valley,CA,534950.0
89149,Las Vegas,NV,550000.0
76210,Denton,TX,368490.0
20814,Bethesda,MD,1219500.0
29063,Irmo,SC,281400.0
86442,Bullhead City,AZ,350000.0
17404,Manchester,PA,281000.0
48423,Davison,MI,221900.0
53066,Oconomowoc,WI,449900.0
60074,Palatine,IL,354995.0
86004,Flagstaff,AZ,604000.0
46260,Indianapolis,IN,349900.0
30701,Calhoun,GA,255900.0
77035,Houston,TX,364999.0
10013,New York,NY,3950000.0
23831,Chester,VA,329990.0
48127,Dearborn Heights,MI,359900.0
63901,Poplar Bluff,MO,239900.0
53188,Waukesha,WI,429900.0
92307,Apple Valley,CA,515000.0
73401,Ardmore,OK,226500.0
28214,Charlotte,NC,339900.0
11231,New York,NY,1649000.0
23060,Glen Allen,VA,389950.0
75069,McKinney,TX,437484.5
17112,Lower Paxton,PA,325000.0
33573,Sun City Center,FL,324900.0
38002,Lakeland,TN,314900.0
11367,New York,NY,929000.0
98502,Olympia,WA,564950.0
46112,Brownsburg,IN,323945.0
95757,Elk Grove,CA,549000.0
32163,The Villages,FL,409950.0
27560,Morrisville,NC,385000.0
92262,Palm Springs,CA,699000.0
77471,Rosenberg,TX,330000.0
99352,Richland,WA,438425.0
83201,Pocatello,ID,339900.0
30269,Peachtree City,GA,439950.0
52240,Iowa City,IA,389900.0
27217,Burlington,NC,227200.0
90266,Manhattan Beach,CA,2599000.0
95973,Chico,CA,479000.0
94582,San Ramon,CA,1499999.0
92505,Riverside,CA,499998.5
63146,Creve Coeur,MO,299450.0
01760,Natick,MA,807400.0
58503,Bismarck,ND,437500.0
98056,Renton,WA,926975.0
75220,Dallas,TX,837000.0
83815,Coeur d'Alene,ID,491292.0
15206,Pittsburgh,PA,364500.0
92705,North Tustin,CA,1325000.0
91360,Thousand Oaks,CA,845000.0
60047,Lake Zurich,IL,541195.0
92649,Huntington Beach,CA,1497000.0
17013,Carlisle,PA,318950.0
60030,Grayslake,IL,350000.0
30092,Peachtree Corners,GA,447450.0
26508,Brookhaven,WV,399000.0
91604,Los Angeles,CA,1929000.0
21042,Ellicott City,MD,685000.0
83401,Idaho Falls,ID,300000.0
13027,Lysander,NY,264990.0
58701,Minot,ND,359900.0
22015,Burke,VA,640000.0
92373,Redlands,CA,649950.0
29710,Clover,SC,377195.0
43402,Bowling Green,OH,237200.0
12020,Milton,NY,359450.0
44095,Eastlake,OH,314213.5
55082,Stillwater,MN,555000.0
80204,Denver,CO,649900.0
37919,Knoxville,TN,454450.0
40207,Louisville,KY,359999.0
43221,Upper Arlington,OH,465000.0
10304,New York,NY,924500.0
29466,Mount Pleasant,SC,548450.0
74014,Broken Arrow,OK,243900.0
95991,Yuba City,CA,347200.0
47403,Bloomington,IN,306900.0
72023,Cabot,AR,254900.0
85042,Phoenix,AZ,449000.0
80221,Sherrelwood,CO,549900.0
90505,Torrance,CA,1095000.0
72120,Sherwood,AR,269900.0
12901,Plattsburgh,NY,274700.0
60564,Naperville,IL,474900.0
33710,Saint Petersburg,FL,364900.0
60103,Bartlett,IL,375000.0
78586,San Benito,TX,229743.5
77356,Montgomery,TX,527900.0
89139,Las Vegas,NV,449990.0
57702,Rapid City,SD,429900.0
33884,Winter Haven,FL,275000.0
08302,Bridgeton,NJ,219945.0
30033,Decatur,GA,430000.0
43614,Toledo,OH,184900.0
29605,Greenville,SC,459900.0
60137,Glen Ellyn,IL,519450.0
20120,Centreville,VA,867450.0
18966,Northampton,PA,429900.0
28405,Wilmington,NC,729450.0
40391,Winchester,KY,315000.0
22031,Fairfax,VA,772450.0
28348,Hope Mills,NC,239900.0
17011,Lower Allen,PA,282400.0
98117,Seattle,WA,882000.0
78418,Corpus Christi,TX,310250.0
29650,Greer,SC,311990.0
85379,Surprise,AZ,379999.0
23235,Bon Air,VA,359000.0
85233,Gilbert,AZ,402499.5
47630,Newburgh,IN,257900.0
30180,Villa Rica,GA,379000.0
36526,Daphne,AL,369900.0
89102,Las Vegas,NV,499499.5
96707,Kapolei,HI,1074000.0
28792,Hendersonville,NC,401500.0
10583,Scarsdale,NY,1200000.0
21113,Odenton,MD,479900.0
15401,Uniontown,PA,279500.0
32084,Saint Augustine,FL,349950.0
31406,Savannah,GA,394750.0
21403,Annapolis,MD,578206.0
45503,Springfield,OH,189900.0
59715,Bozeman,MT,875000.0
49855,Marquette,MI,323950.0
85213,Mesa,AZ,458000.0
15001,Hopewell,PA,283900.0
34109,Naples,FL,777000.0
82009,Cheyenne,WY,417950.0
97322,Albany,OR,326400.0
85718,Tucson,AZ,625000.0
22980,Waynesboro,VA,349900.0
33950,Punta Gorda,FL,460300.0
45458,Centerville,OH,319900.0
60202,Evanston,IL,450000.0
98006,Bellevue,WA,1199950.0
17402,York,PA,285614.5
37922,Knoxville,TN,439900.0
21157,Westminster,MD,469900.0
99507,Anchorage,AK,594999.0
77079,Houston,TX,550000.0
30189,Woodstock,GA,384990.0
10075,New York,NY,1577000.0
01545,Shrewsbury,MA,540000.0
98155,Shoreline,WA,889500.0
77092,Houston,TX,344999.5
50265,West Des Moines,IA,335000.0
72762,Springdale,AR,362500.0
84401,Ogden,UT,420000.0
70817,Baton Rouge,LA,315000.0
21784,Sykesville,MD,537450.0
60504,Aurora,IL,349900.0
34491,Summerfield,FL,259900.0
77006,Houston,TX,599900.0
28303,Fayetteville,NC,259900.0
85257,Scottsdale,AZ,420000.0
23323,Chesapeake,VA,388995.0
10301,New York,NY,869000.0
98059,Renton,WA,874450.0
34285,Venice,FL,549000.0
84106,Salt Lake City,UT,500000.0
54311,Green Bay,WI,284900.0
08332,Millville,NJ,215000.0
08807,Bridgewater,NJ,699000.0
30329,North Druid Hills,GA,499900.0
02864,Cumberland,RI,437450.0
03102,Manchester,NH,360400.0
32812,Orlando,FL,366500.0
32250,Jacksonville Beach,FL,517900.0
97404,Eugene,OR,398700.0
50010,Ames,IA,299900.0
80920,Colorado Springs,CO,439900.0
97478,Springfield,OR,492000.0
30087,Stone Mountain,GA,405260.0
59801,Missoula,MT,440000.0
80031,Westminster,CO,604900.0
93619,Clovis,CA,452450.0
34243,Sarasota,FL,442500.0
32503,Pensacola,FL,349000.0
63010,Arnold,MO,275000.0
72143,Searcy,AR,247500.0
88011,Las Cruces,NM,299995.0
80206,Denver,CO,1075000.0
33060,Pompano Beach,FL,589999.5
63109,Saint Louis,MO,299900.0
13126,Oswego,NY,234950.0
19904,Dover,DE,297900.0
75038,Irving,TX,554490.0
34208,Bradenton,FL,695000.0
27104,Winston-Salem,NC,399000.0
44266,Ravenna,OH,234990.0
17111,Lower Paxton,PA,298200.0
75701,Tyler,TX,329700.0
77056,Houston,TX,999375.0
91748,Rowland Heights,CA,1129999.0
99223,Spokane,WA,449950.0
66614,Topeka,KS,199900.0
11590,Westbury,NY,699495.0
28677,Statesville,NC,374000.0
60586,Plainfield,IL,362450.0
33462,Lantana,FL,831200.0
76706,Waco,TX,280000.0
15212,Pittsburgh,PA,274950.0
59601,Helena,MT,391500.0
34108,Naples,FL,1299000.0
68521,Lincoln,NE,297539.0
44004,Ashtabula,OH,184700.0
92591,Temecula,CA,530000.0
33140,Miami Beach,FL,889000.0
23503,Norfolk,VA,399900.0
34759,Poinciana,FL,266494.5
40165,Shepherdsville,KY,268990.0
97209,Portland,OR,747000.0
36532,Fairhope,AL,449900.0
46123,Avon,IN,298990.0
63011,Ballwin,MO,352450.0
58801,Williston,ND,362500.0
85023,Phoenix,AZ,539500.0
54729,Chippewa Falls,WI,259900.0
32082,Ponte Vedra Beach,FL,796500.0
32258,Jacksonville,FL,319900.0
91607,Los Angeles,CA,1164450.0
94534,Fairfield,CA,642400.0
75087,Rockwall,TX,400932.5
24112,Martinsville,VA,179900.0
76248,Keller,TX,485000.0
80209,Denver,CO,899450.0
97214,Portland,OR,679000.0
08080,Washington,NJ,379900.0
30014,Covington,GA,449000.0
44039,North Ridgeville,OH,264490.0
32205,Jacksonville,FL,449900.0
70806,Baton Rouge,LA,375000.0
28358,Lumberton,NC,176800.0
16101,New Castle,PA,177000.0
37312,Cleveland,TN,289900.0
32904,West Melbourne,FL,349400.0
10012,New York,NY,3050000.0
60607,Chicago,IL,599000.0
32578,Niceville,FL,490000.0
92570,Perris,CA,595000.0
62269,O Fallon,IL,285000.0
92374,Redlands,CA,545000.0
93635,Los Banos,CA,368500.0
07666,Teaneck,NJ,734950.0
28031,Cornelius,NC,550000.0
60612,Chicago,IL,499450.0
48642,Midland,MI,289000.0
23321,Chesapeake,VA,395000.0
33029,Pembroke Pines,FL,510000.0
45036,Lebanon,OH,335745.0
19901,Dover,DE,314945.0
62301,Quincy,IL,199000.0
77381,The Woodlands,TX,469700.0
48312,Sterling Heights,MI,263700.0
23832,Chesterfield,VA,369450.0
33905,Fort Myers,FL,438673.0
61401,Galesburg,IL,156700.0
48313,Sterling Heights,MI,276900.0
54880,Superior,WI,245000.0
33404,Riviera Beach,FL,725000.0
98683,Vancouver,WA,575000.0
56601,Bemidji,MN,281350.0
34113,Naples,FL,790000.0
85367,Yuma,AZ,254950.0
37830,Oak Ridge,TN,315000.0
92879,Corona,CA,519450.0
96001,Redding,CA,449000.0
77354,The Woodlands,TX,425000.0
29301,Spartanburg,SC,265000.0
18951,Richland,PA,399900.0
27511,Cary,NC,518000.0
91362,Thousand Oaks,CA,1199000.0
78415,Corpus Christi,TX,433900.0
19606,Exeter,PA,269900.0
95380,Turlock,CA,524475.0
23059,Glen Allen,VA,524970.0
91311,Los Angeles,CA,1354497.0
20815,Chevy Chase,MD,1424856.0
77377,Tomball,TX,374500.0
60007,Elk Grove Village,IL,379900.0
53132,Franklin,WI,374700.0
06405,Branford,CT,535000.0
08723,Brick,NJ,749000.0
33713,Saint Petersburg,FL,349980.0
34683,Palm Harbor,FL,424900.0
90048,Los Angeles,CA,2150000.0
60565,Naperville,IL,476500.0
85339,Phoenix,AZ,399995.0
91701,Rancho Cucamonga,CA,579450.0
85258,Scottsdale,AZ,579000.0
89178,Las Vegas,NV,457000.0
78723,Austin,TX,449995.0
64068,Liberty,MO,342000.0
77706,Beaumont,TX,259900.0
97213,Portland,OR,599900.0
30341,Chamblee,GA,471395.0
45103,Batavia,OH,285000.0
11040,North New Hyde Park,NY,789999.0
34957,Jensen Beach,FL,420000.0
37206,Nashville,TN,465000.0
40245,Louisville,KY,405000.0
