lat,lng,median_home_value,median_household_income,occupied_housing_units,population,Zip,City,State,Median_Home_Value_Z,Top_Tier_Median_Home_Value,Bottom_Tier_Median_Home_Value
40.69,-74.23,268600.0,58333.0,7110.0,21398.0,07205,Hillside,NJ,259000.0,0.0,239900.0
40.36,-75.11,467500.0,113606.0,7125.0,20973.0,18902,Buckingham,PA,599700.0,632000.0,0.0
40.6,-84.1,126400.0,53214.0,7114.0,17945.0,45895,Wapakoneta,OH,128700.0,0.0,0.0
42.46,-83.1,54700.0,30875.0,6641.0,16422.0,48030,Hazel Park,MI,105000.0,0.0,80000.0
41.7,-87.83,212700.0,55363.0,7246.0,17495.0,60465,Palos Hills,IL,188950.0,0.0,139900.0
28.05,-82.36,121500.0,44291.0,6366.0,15351.0,33637,Temple Terrace,FL,184950.0,0.0,0.0
37.8,-113.1,184700.0,43427.0,6542.0,19705.0,84720,Cedar City,UT,249900.0,377000.0,0.0
42.5,-85.9,105900.0,48013.0,6650.0,17374.0,49010,Allegan,MI,164900.0,0.0,105000.0
27.88,-82.8,100200.0,41549.0,6401.0,14263.0,33778,Largo,FL,235000.0,0.0,0.0
36.14,-86.73,114800.0,26567.0,6303.0,16067.0,37210,Nashville,TN,276200.0,0.0,0.0
29.4,-95.0,80700.0,42196.0,5418.0,14308.0,77568,La Marque,TX,211000.0,0.0,117000.0
40.0,-75.0,284600.0,94407.0,6577.0,18307.0,08077,Cinnaminson,NJ,244950.0,0.0,0.0
33.1,-96.1,118200.0,57594.0,6446.0,15920.0,75402,Greenville,TX,204990.0,0.0,0.0
41.96,-87.95,234300.0,57624.0,6989.0,20309.0,60106,Bensenville,IL,239900.0,0.0,0.0
64.6,-147.3,183100.0,50585.0,7824.0,19019.0,99701,Fairbanks,AK,165000.0,0.0,0.0
32.49,-93.73,124800.0,41970.0,6462.0,14802.0,71104,Shreveport,LA,133831.5,0.0,0.0
34.0,-110.1,150500.0,38865.0,7009.0,17207.0,85901,Show Low,AZ,299900.0,419000.0,97450.0
34.6,-86.5,244500.0,101759.0,5093.0,14216.0,35763,Owens Cross Roads,AL,324030.5,0.0,0.0
41.08,-73.48,1000001.0,205688.0,6698.0,20732.0,06820,Darien,CT,1612000.0,1649000.0,0.0
43.3,-77.8,137100.0,64802.0,6799.0,17813.0,14468,Parma,NY,189900.0,254900.0,0.0
37.6,-93.4,130500.0,41961.0,6522.0,17396.0,65613,Bolivar,MO,165000.0,267450.0,79900.0
41.38,-82.38,141100.0,51442.0,6438.0,15899.0,44089,Vermilion,OH,179000.0,285000.0,0.0
35.28,-93.14,108700.0,29820.0,6908.0,18685.0,72801,Russellville,AR,116250.0,0.0,0.0
41.7,-71.0,309200.0,71073.0,6652.0,22927.0,02747,Dartmouth,MA,394400.0,479900.0,0.0
34.6,-92.49,144500.0,61000.0,5808.0,14270.0,72022,Bryant,AR,179900.0,272400.0,0.0
42.85,-70.95,313200.0,78486.0,6642.0,16283.0,01913,Amesbury,MA,366200.0,0.0,299900.0
26.09,-80.12,492500.0,59833.0,5390.0,10044.0,33316,Fort Lauderdale,FL,799000.0,1199000.0,179700.0
40.0,-82.4,136200.0,48504.0,6787.0,17439.0,43056,Heath,OH,195000.0,0.0,0.0
32.4,-93.7,189700.0,57650.0,6616.0,14506.0,71115,Shreveport,LA,228000.0,0.0,0.0
34.0,-85.1,96900.0,44072.0,6809.0,18411.0,30153,Rockmart,GA,161900.0,0.0,0.0
37.8,-79.5,221200.0,48708.0,6410.0,16741.0,24450,Lexington,VA,319450.0,0.0,0.0
40.46,-74.34,312100.0,72956.0,6920.0,18811.0,08872,Sayreville,NJ,329900.0,0.0,263500.0
42.52,-82.88,90800.0,53518.0,7132.0,16549.0,48082,Saint Clair Shores,MI,145900.0,0.0,0.0
36.8,-82.0,143700.0,39229.0,7239.0,16840.0,24210,Abingdon,VA,189000.0,269985.0,0.0
35.15,-101.87,102800.0,47834.0,7097.0,18811.0,79110,Amarillo,TX,126900.0,0.0,0.0
35.5,-84.4,116300.0,33655.0,6540.0,16483.0,37354,Madisonville,TN,169900.0,0.0,0.0
40.83,-81.34,70700.0,31549.0,7179.0,18772.0,44705,Canton,OH,54900.0,0.0,43900.0
30.59,-91.13,125500.0,44439.0,7128.0,19803.0,70714,Baker,LA,129900.0,0.0,93250.0
40.28,-74.62,594200.0,169661.0,6524.0,19445.0,08550,West Windsor,NJ,589000.0,0.0,0.0
41.47,-73.39,376900.0,107008.0,6136.0,16466.0,06804,Brookfield,CT,407499.5,750000.0,0.0
33.7,-86.9,163800.0,58875.0,6403.0,15661.0,35071,Gardendale,AL,249900.0,0.0,0.0
34.2,-103.3,112000.0,38668.0,6825.0,18651.0,88130,Portales,NM,132250.0,0.0,0.0
40.91,-74.12,372500.0,62457.0,7032.0,19403.0,07407,Elmwood Park,NJ,374900.0,0.0,0.0
41.42,-73.6,367700.0,90437.0,6952.0,19507.0,10509,Southeast,NY,365000.0,0.0,267499.5
33.1,-86.7,139900.0,60838.0,5877.0,14965.0,35040,Calera,AL,174900.0,0.0,0.0
33.08,-117.15,486900.0,71628.0,7057.0,19021.0,92029,Escondido,CA,820000.0,921000.0,0.0
40.1,-74.7,278400.0,87181.0,6978.0,17736.0,08505,Bordentown,NJ,225000.0,0.0,0.0
40.8,-86.7,117900.0,52626.0,6180.0,15003.0,47960,Monticello,IN,175500.0,0.0,0.0
41.72,-87.7,197300.0,65393.0,7192.0,19852.0,60805,Evergreen Park,IL,189000.0,0.0,139900.0
45.8,-108.7,299800.0,82468.0,4414.0,12375.0,59106,Billings,MT,412500.0,454900.0,0.0
38.97,-122.64,97500.0,25460.0,6138.0,15585.0,95422,Clearlake,CA,187375.0,0.0,149000.0
40.21,-76.87,170600.0,62909.0,6835.0,15692.0,17070,New Cumberland,PA,209900.0,289900.0,0.0
35.8,-79.8,129300.0,42295.0,6621.0,16959.0,27317,Randleman,NC,157000.0,0.0,0.0
36.9,-94.9,85200.0,38017.0,7064.0,18126.0,74354,Miami,OK,75000.0,145000.0,0.0
41.7,-72.21,168300.0,33723.0,6782.0,20114.0,06226,Willimantic,CT,129900.0,0.0,127450.0
33.91,-98.48,47300.0,31565.0,6789.0,16540.0,76301,Wichita Falls,TX,64950.0,0.0,0.0
41.61,-81.51,91000.0,37229.0,6360.0,14071.0,44132,Euclid,OH,82400.0,0.0,69900.0
33.19,-97.13,168700.0,41371.0,7233.0,18510.0,76205,Denton,TX,289900.0,0.0,0.0
36.81,-76.24,205200.0,54972.0,6790.0,17592.0,23325,Chesapeake,VA,199500.0,0.0,155000.0
40.67,-73.84,442900.0,62086.0,9230.0,28967.0,11417,New York,NY,588950.0,0.0,0.0
43.1,-89.31,169500.0,49371.0,7088.0,16463.0,53714,Madison,WI,215000.0,0.0,0.0
41.3,-77.4,116300.0,36547.0,7118.0,19063.0,17745,Lock Haven,PA,149950.0,235000.0,0.0
41.67,-88.22,308700.0,116713.0,6478.0,22311.0,60585,Plainfield,IL,365900.0,409450.0,0.0
29.91,-90.05,139800.0,32561.0,6497.0,16499.0,70053,Gretna,LA,152400.0,0.0,0.0
35.3,-80.64,234000.0,81570.0,5567.0,16143.0,28075,Harrisburg,NC,356525.0,385750.0,0.0
36.2,-83.3,107600.0,35513.0,6892.0,17444.0,37813,Morristown,TN,122450.0,0.0,0.0
30.28,-92.03,138800.0,53289.0,6351.0,16558.0,70507,Lafayette,LA,187900.0,231200.0,0.0
42.66,-83.48,168400.0,74321.0,6831.0,17434.0,48386,White Lake,MI,243450.0,319700.0,0.0
38.2,-77.7,229600.0,68313.0,6666.0,19242.0,22551,Spotsylvania,VA,319900.0,699000.0,212500.0
29.41,-98.39,71500.0,30605.0,5652.0,15965.0,78220,San Antonio,TX,110000.0,0.0,95000.0
30.2,-91.4,94500.0,45608.0,6519.0,17584.0,70764,Plaquemine,LA,180000.0,0.0,0.0
28.48,-81.22,164900.0,67947.0,6183.0,17822.0,32829,Orlando,FL,279950.0,342250.0,0.0
41.9,-78.7,74300.0,40516.0,7249.0,17980.0,16701,Bradford,PA,88000.0,129900.0,0.0
37.5,-79.0,140600.0,44468.0,6511.0,16395.0,24572,Madison Heights,VA,184900.0,267500.0,0.0
40.1,-77.0,220400.0,68684.0,6891.0,17721.0,17019,Carroll,PA,259900.0,299945.0,0.0
27.7,-82.3,156300.0,41806.0,3740.0,13665.0,33598,Wimauma,FL,264010.0,330440.0,0.0
42.6,-83.18,288200.0,113574.0,7176.0,19582.0,48098,Troy,MI,423900.0,439950.0,0.0
29.9,-97.7,119000.0,46967.0,5572.0,17081.0,78644,Lockhart,TX,259250.0,0.0,186900.0
35.3,-83.2,172500.0,41446.0,7020.0,16111.0,28779,Sylva,NC,249900.0,450000.0,0.0
26.2,-81.2,77200.0,27760.0,6235.0,27304.0,34142,Immokalee,FL,287990.0,0.0,233990.0
42.8,-72.7,215900.0,49552.0,7533.0,16820.0,05301,Brattleboro,VT,238500.0,0.0,0.0
35.92,-84.19,223600.0,80405.0,5674.0,14527.0,37932,Knoxville,TN,326362.5,359950.0,0.0
42.68,-73.79,123100.0,26883.0,6814.0,16395.0,12206,Albany,NY,100000.0,0.0,0.0
36.7,-86.6,114200.0,38370.0,6573.0,16785.0,42134,Franklin,KY,179900.0,0.0,0.0
42.1,-88.5,235300.0,78235.0,4896.0,14341.0,60140,Pingree Grove,IL,259900.0,349900.0,159900.0
41.6,-90.5,239000.0,50319.0,5985.0,13470.0,52807,Davenport,IA,290000.0,304900.0,0.0
34.9,-77.6,137500.0,46158.0,5531.0,15102.0,28574,Richlands,NC,157250.0,200000.0,85500.0
34.12,-117.33,116200.0,31288.0,6468.0,26214.0,92411,San Bernardino,CA,248250.0,0.0,242500.0
39.98,-105.26,469000.0,80476.0,7107.0,16874.0,80305,Boulder,CO,754000.0,0.0,0.0
39.8,-75.3,283400.0,98854.0,6104.0,18737.0,08085,Woolwich,NJ,284900.0,384995.0,0.0
40.9,-75.2,193400.0,57550.0,6863.0,17802.0,18013,Washington,PA,169000.0,374500.0,119900.0
37.1,-113.2,186000.0,46292.0,4941.0,14838.0,84737,Hurricane,UT,338900.0,424900.0,0.0
37.8,-90.6,85700.0,31351.0,6717.0,16656.0,63601,Park Hills,MO,80000.0,0.0,59700.0
29.06,-95.39,94600.0,47121.0,5563.0,15639.0,77531,Clute,TX,264500.0,0.0,0.0
36.3,-95.6,150500.0,66995.0,6450.0,17648.0,74019,Claremore,OK,173700.0,274252.0,0.0
36.8,-121.7,355100.0,68497.0,7090.0,21726.0,93907,Salinas,CA,639000.0,0.0,0.0
33.3,-111.2,235700.0,62965.0,5882.0,12246.0,85118,Gold Canyon,AZ,359999.0,635000.0,0.0
41.4,-80.4,93000.0,41239.0,7206.0,18186.0,16125,Greenville,PA,88250.0,0.0,0.0
40.96,-74.16,375000.0,79203.0,7454.0,18791.0,07506,Hawthorne,NJ,391450.0,0.0,0.0
35.4,-79.4,169400.0,51609.0,6129.0,15433.0,28327,Whispering Pines,NC,297500.0,339350.0,0.0
42.13,-70.91,277800.0,66329.0,6697.0,17489.0,02370,Rockland,MA,349900.0,0.0,0.0
42.8,-78.6,196400.0,71278.0,6865.0,17329.0,14052,East Aurora,NY,309900.0,339450.0,0.0
42.15,-71.26,397400.0,93416.0,6897.0,18472.0,02081,Walpole,MA,519900.0,0.0,0.0
27.26,-82.54,563400.0,79833.0,4710.0,8865.0,34242,Siesta Key,FL,799000.0,869000.0,0.0
35.78,-86.33,174400.0,61051.0,5806.0,15786.0,37127,Murfreesboro,TN,284900.0,0.0,0.0
34.43,-119.68,847400.0,67053.0,7056.0,20249.0,93103,Santa Barbara,CA,1387500.0,1695000.0,0.0
30.2,-92.3,97000.0,42263.0,5998.0,16122.0,70578,Rayne,LA,160000.0,0.0,0.0
41.92,-87.89,173400.0,56891.0,6874.0,22048.0,60164,Northlake,IL,194900.0,0.0,0.0
45.1,-87.7,89600.0,38775.0,6642.0,15225.0,54143,Marinette,WI,122500.0,0.0,0.0
45.4,-93.7,174600.0,76390.0,5999.0,18208.0,55309,Big Lake,MN,261900.0,0.0,0.0
41.5,-105.5,190500.0,35446.0,7160.0,15533.0,82072,Laramie,WY,249000.0,0.0,0.0
43.21,-77.65,88000.0,38620.0,6867.0,16099.0,14615,Rochester,NY,97900.0,0.0,79900.0
33.8,-111.8,619600.0,125884.0,4892.0,11275.0,85262,Scottsdale,AZ,925000.0,975000.0,0.0
40.68,-73.49,428900.0,104523.0,7241.0,21288.0,11783,Seaford,NY,499000.0,0.0,0.0
41.1,-75.1,173000.0,58935.0,6056.0,17362.0,18302,East Stroudsburg,PA,161000.0,260000.0,0.0
29.8,-82.3,103100.0,33504.0,7195.0,18756.0,32609,Gainesville,FL,139900.0,0.0,0.0
33.75,-117.17,195900.0,61782.0,5424.0,17797.0,92585,Menifee,CA,383750.0,471280.0,0.0
31.4,-111.0,121300.0,26525.0,7297.0,23054.0,85621,Nogales,AZ,194900.0,0.0,0.0
40.82,-73.98,556000.0,101934.0,5637.0,11513.0,07020,Edgewater,NJ,773950.0,0.0,0.0
42.7,-88.7,160800.0,49888.0,6172.0,15788.0,53115,Delavan,WI,219900.0,0.0,130000.0
39.75,-84.16,69100.0,30542.0,6738.0,15339.0,45410,Dayton,OH,69900.0,0.0,60000.0
31.9,-102.3,196500.0,86367.0,2576.0,6927.0,79765,Odessa,TX,301995.0,0.0,0.0
29.95,-93.92,100000.0,50559.0,6387.0,16147.0,77619,Groves,TX,149900.0,0.0,0.0
47.36,-122.6,381200.0,86174.0,6019.0,15855.0,98332,Gig Harbor,WA,650995.0,750000.0,0.0
36.8,-86.2,99100.0,41839.0,6421.0,16277.0,42164,Scottsville,KY,129400.0,0.0,0.0
42.38,-82.92,248900.0,96975.0,6752.0,16976.0,48230,Grosse Pointe Park,MI,399000.0,425000.0,0.0
38.34,-82.51,88100.0,39390.0,7046.0,16441.0,25704,Huntington,WV,81225.0,0.0,0.0
39.27,-94.47,213100.0,100873.0,5401.0,16122.0,64157,Kansas City,MO,345000.0,379000.0,0.0
42.64,-83.28,56700.0,20830.0,6681.0,18407.0,48342,Pontiac,MI,59900.0,0.0,52800.0
41.36,-72.16,271700.0,72047.0,6591.0,15893.0,06385,Waterford,CT,269450.0,439900.0,154800.0
40.8,-85.8,89600.0,43091.0,6753.0,16759.0,46992,Wabash,IN,89900.0,0.0,0.0
42.8,-88.7,189800.0,41859.0,6615.0,19200.0,53190,Whitewater,WI,239000.0,0.0,0.0
33.3,-97.5,145200.0,58848.0,5606.0,15587.0,76234,Decatur,TX,315000.0,475000.0,0.0
32.5,-83.6,151900.0,72254.0,5469.0,15102.0,31005,Bonaire,GA,243400.0,275000.0,0.0
43.19,-77.82,148100.0,69564.0,6827.0,18057.0,14559,Ogden,NY,204000.0,0.0,0.0
37.75,-97.43,218000.0,100550.0,5690.0,16811.0,67205,Wichita,KS,284950.0,289900.0,0.0
42.94,-78.84,117900.0,38698.0,8013.0,19775.0,14214,Buffalo,NY,209900.0,0.0,0.0
44.6,-105.6,173900.0,71715.0,7246.0,18747.0,82716,Gillette,WY,199900.0,0.0,182900.0
42.1,-93.8,118300.0,49792.0,6804.0,16287.0,50036,Boone,IA,124900.0,0.0,0.0
40.8,-76.7,101200.0,35870.0,6949.0,16671.0,17801,Sunbury,PA,99000.0,0.0,0.0
39.3,-80.2,183100.0,63675.0,5899.0,14377.0,26330,Bridgeport,WV,260000.0,0.0,0.0
41.13,-80.62,77700.0,29777.0,7127.0,19357.0,44505,Youngstown,OH,109999.0,0.0,0.0
46.8,-120.7,199900.0,59067.0,6208.0,16973.0,98942,Selah,WA,334000.0,379900.0,0.0
29.31,-98.54,77700.0,40028.0,5097.0,17601.0,78224,San Antonio,TX,167000.0,0.0,0.0
38.73,-90.39,99900.0,35590.0,6857.0,15164.0,63074,Saint Ann,MO,85200.0,0.0,79950.0
22.1,-159.39,492000.0,61647.0,6529.0,18319.0,96746,Kapaa,HI,664000.0,987000.0,0.0
44.2,-72.4,163600.0,49077.0,7401.0,17169.0,05641,Barre,VT,188000.0,0.0,138950.0
32.49,-85.12,129400.0,60009.0,6953.0,18783.0,36870,Smiths,AL,140000.0,0.0,121900.0
41.2,-74.6,296200.0,84470.0,6848.0,19563.0,07461,Wantage,NJ,238450.0,0.0,199900.0
35.7,-79.4,118400.0,37797.0,6525.0,18022.0,27344,Siler City,NC,200000.0,0.0,0.0
42.26,-71.47,347900.0,93233.0,6385.0,16593.0,01721,Ashland,MA,412450.0,0.0,0.0
30.0,-98.1,236000.0,66050.0,5365.0,12602.0,78676,Wimberley,TX,430000.0,749500.0,0.0
33.27,-87.58,165500.0,53700.0,6221.0,14909.0,35473,Northport,AL,213147.5,244473.5,0.0
39.08,-84.45,189700.0,59733.0,6832.0,16459.0,41075,Fort Thomas,KY,254900.0,394450.0,0.0
43.1,-89.3,218000.0,71706.0,5178.0,11753.0,53718,Madison,WI,285000.0,0.0,0.0
34.89,-81.85,145600.0,53345.0,6762.0,16571.0,29302,Spartanburg,SC,228500.0,375000.0,0.0
34.5,-89.0,95900.0,39984.0,6286.0,16600.0,38652,New Albany,MS,169900.0,0.0,0.0
42.06,-71.23,373600.0,91601.0,6504.0,16865.0,02035,Foxborough,MA,459900.0,0.0,0.0
48.4,-122.1,261900.0,61829.0,6362.0,16613.0,98274,Mount Vernon,WA,354500.0,619000.0,200749.0
37.8,-77.5,249700.0,54855.0,5770.0,15227.0,23005,Ashland,VA,377425.0,449500.0,0.0
40.1,-85.8,107000.0,51570.0,6803.0,16770.0,46011,Anderson,IN,119450.0,0.0,79900.0
43.0,-84.6,140100.0,52996.0,6806.0,18075.0,48879,Saint Johns,MI,174900.0,0.0,0.0
32.84,-96.83,434400.0,79408.0,6282.0,13653.0,75209,Dallas,TX,749900.0,799000.0,0.0
30.9,-94.2,83300.0,33700.0,6134.0,16134.0,75951,Jasper,TX,139000.0,0.0,0.0
40.37,-104.72,140200.0,43817.0,6024.0,17775.0,80620,Evans,CO,255000.0,0.0,0.0
42.7,-73.1,157300.0,41103.0,6821.0,16087.0,01247,North Adams,MA,110000.0,0.0,99000.0
31.19,-85.5,173000.0,62592.0,5901.0,14470.0,36305,Dothan,AL,237450.0,285000.0,0.0
44.97,-93.55,485100.0,97267.0,5928.0,14486.0,55391,Wayzata,MN,899000.0,942000.0,0.0
38.99,-121.1,365100.0,64329.0,6856.0,17509.0,95602,Auburn,CA,539900.0,724000.0,0.0
41.42,-72.91,265200.0,74230.0,7095.0,19848.0,06518,Hamden,CT,245000.0,347500.0,0.0
42.97,-88.04,193900.0,56004.0,6294.0,14369.0,53228,Greenfield,WI,189900.0,0.0,0.0
42.4,-86.2,145700.0,41297.0,5703.0,13810.0,49090,South Haven,MI,306570.0,0.0,0.0
42.49,-70.97,274000.0,80903.0,6845.0,18203.0,01904,Lynn,MA,379950.0,0.0,0.0
27.2,-80.19,183300.0,52533.0,5598.0,10649.0,34996,Stuart,FL,554500.0,825000.0,115900.0
32.5,-94.3,126700.0,49598.0,6834.0,17097.0,75672,Marshall,TX,159900.0,0.0,0.0
44.8,-73.1,204300.0,52295.0,5844.0,14449.0,05478,Saint Albans,VT,264900.0,0.0,175000.0
38.1,-87.54,177600.0,80751.0,5881.0,15851.0,47725,Evansville,IN,234900.0,250650.0,0.0
42.7,-114.3,137500.0,40131.0,6599.0,19782.0,83338,Jerome,ID,180050.0,0.0,0.0
38.14,-85.63,149900.0,59005.0,6238.0,15743.0,40228,Louisville,KY,197750.0,0.0,0.0
30.15,-97.58,99700.0,45212.0,5518.0,22210.0,78617,Austin,TX,243890.0,0.0,0.0
37.0,-76.7,273600.0,68348.0,6664.0,17281.0,23430,Smithfield,VA,325000.0,377000.0,0.0
41.87,-87.78,350200.0,85607.0,6630.0,17231.0,60304,Oak Park,IL,369900.0,421900.0,0.0
30.09,-89.92,161300.0,40168.0,5928.0,17113.0,70128,New Orleans,LA,169900.0,0.0,0.0
33.3,-117.0,439800.0,81835.0,6209.0,19037.0,92082,Valley Center,CA,698000.0,957450.0,0.0
39.9,-80.7,81500.0,37296.0,6777.0,16183.0,26041,Moundsville,WV,108500.0,0.0,0.0
41.45,-81.4,339100.0,87135.0,6589.0,16516.0,44022,Chagrin Falls,OH,459000.0,472450.0,0.0
33.01,-96.62,263300.0,116344.0,5815.0,20579.0,75094,Murphy,TX,394450.0,415000.0,0.0
46.2,-114.2,204700.0,33707.0,5924.0,13052.0,59840,Hamilton,MT,383500.0,0.0,0.0
35.7,-96.0,71900.0,33686.0,6741.0,17275.0,74447,Okmulgee,OK,89500.0,0.0,54200.0
42.9,-84.6,182500.0,74788.0,6205.0,16641.0,48820,Dewitt,MI,267950.0,289900.0,0.0
42.07,-72.04,200000.0,42471.0,6866.0,16719.0,01550,Southbridge,MA,189900.0,0.0,164159.5
26.5,-81.2,82300.0,35964.0,6377.0,19743.0,33440,Clewiston,FL,180000.0,0.0,0.0
42.26,-72.58,234600.0,61431.0,6799.0,17527.0,01075,South Hadley,MA,257700.0,377450.0,0.0
32.97,-97.29,171300.0,81755.0,1813.0,4891.0,76177,Fort Worth,TX,283275.0,341725.0,0.0
41.92,-71.44,287700.0,78429.0,6683.0,16951.0,02865,Lincoln,RI,431950.0,567000.0,0.0
46.7,-92.5,146000.0,48905.0,6824.0,16999.0,55720,Cloquet,MN,169900.0,0.0,0.0
29.05,-82.03,95900.0,35179.0,6648.0,16287.0,34420,Belleview,FL,158249.5,246950.0,0.0
41.4,-79.6,68700.0,39305.0,6767.0,16321.0,16301,Oil City,PA,69000.0,154450.0,0.0
39.3,-96.7,217800.0,70097.0,5319.0,13428.0,66503,Manhattan,KS,244950.0,324900.0,0.0
41.4,-81.3,281100.0,98562.0,6374.0,17351.0,44023,Chagrin Falls,OH,389000.0,400000.0,0.0
29.9,-98.4,281800.0,75805.0,5335.0,14618.0,78070,Spring Branch,TX,425000.0,446710.0,0.0
33.6,-102.4,83900.0,50843.0,6097.0,16972.0,79336,Levelland,TX,164900.0,0.0,0.0
40.82,-74.1,428300.0,85784.0,6949.0,18061.0,07070,Rutherford,NJ,514950.0,0.0,0.0
33.9,-81.4,108800.0,41633.0,5991.0,15330.0,29070,Batesburg-Leesville,SC,239900.0,319900.0,0.0
40.16,-79.53,107500.0,46993.0,7099.0,16461.0,15666,Mt Pleasant,PA,109900.0,0.0,69900.0
30.4,-95.4,89000.0,45599.0,5704.0,16710.0,77303,Conroe,TX,204900.0,380000.0,0.0
42.09,-80.09,91200.0,42849.0,6852.0,16050.0,16508,Erie,PA,85000.0,0.0,71176.0
41.51,-88.22,229600.0,86706.0,6147.0,17395.0,60404,Shorewood,IL,294900.0,369900.0,0.0
40.88,-74.49,389100.0,105597.0,6857.0,17722.0,07834,Denville,NJ,414900.0,0.0,0.0
38.3,-90.2,189900.0,69083.0,6374.0,16609.0,62298,Waterloo,IL,239900.0,307450.0,0.0
32.63,-96.91,126000.0,58895.0,6731.0,18861.0,75137,Duncanville,TX,214950.0,0.0,0.0
40.9,-111.9,276100.0,85691.0,5151.0,18255.0,84025,Farmington,UT,419990.0,494099.5,0.0
43.2,-73.7,230300.0,71393.0,6339.0,17416.0,12831,Wilton,NY,329900.0,399700.0,0.0
30.29,-97.61,102000.0,38479.0,5630.0,21696.0,78724,Austin,TX,239900.0,0.0,0.0
40.27,-76.6,230400.0,56177.0,6442.0,16972.0,17033,Hershey,PA,279800.0,359950.0,0.0
27.94,-82.43,82800.0,26313.0,6481.0,17073.0,33605,Tampa,FL,152621.0,0.0,129800.0
42.77,-71.53,233500.0,78191.0,6736.0,16216.0,03063,Nashua,NH,235400.0,0.0,0.0
41.63,-70.87,264000.0,60326.0,6672.0,15873.0,02719,Fairhaven,MA,315000.0,0.0,0.0
42.5,-83.18,142200.0,70023.0,6594.0,14970.0,48072,Berkley,MI,219900.0,299950.0,0.0
45.5,-91.7,142000.0,40895.0,6734.0,15512.0,54868,Rice Lake,WI,169900.0,0.0,0.0
46.4,-119.9,131700.0,36703.0,6124.0,22014.0,98944,Sunnyside,WA,220000.0,0.0,0.0
31.2,-89.8,86100.0,29058.0,6676.0,17657.0,39429,Columbia,MS,128800.0,0.0,0.0
61.1,-149.7,413800.0,142921.0,6879.0,20095.0,99516,Anchorage,AK,504000.0,534500.0,0.0
36.0,-79.93,176100.0,70463.0,6193.0,15906.0,27282,High Point,NC,210000.0,239700.0,0.0
38.96,-90.23,141400.0,58481.0,6630.0,16494.0,62035,Godfrey,IL,172500.0,325000.0,88950.0
34.0,-78.3,156200.0,35497.0,5127.0,11680.0,28462,Holden Beach,NC,410000.0,499950.0,0.0
34.4,-79.4,64000.0,26113.0,6541.0,17722.0,29536,Dillon,SC,109900.0,0.0,0.0
39.96,-83.88,116000.0,45296.0,7019.0,18465.0,45504,Springfield,OH,125000.0,196500.0,0.0
33.99,-117.37,186800.0,48234.0,6535.0,20970.0,92501,Riverside,CA,369900.0,0.0,0.0
33.9,-117.73,689200.0,125265.0,6699.0,20006.0,92887,Yorba Linda,CA,888000.0,1284444.0,0.0
41.4,-79.8,79100.0,39895.0,6843.0,16372.0,16323,Franklin,PA,109500.0,149700.0,0.0
41.3,-87.4,167800.0,64002.0,6345.0,17524.0,46356,Lowell,IN,219000.0,0.0,139500.0
39.0,-94.2,164200.0,66773.0,5919.0,16574.0,64029,Grain Valley,MO,243900.0,329900.0,0.0
41.33,-72.97,234500.0,51611.0,6401.0,17141.0,06515,New Haven,CT,204994.5,0.0,0.0
41.4,-75.4,190900.0,55929.0,5619.0,13853.0,18436,Lake,PA,169000.0,0.0,0.0
32.48,-97.41,101900.0,56151.0,5695.0,17123.0,76058,Joshua,TX,274900.0,0.0,0.0
36.11,-86.77,324600.0,64267.0,5235.0,12031.0,37204,Nashville,TN,674450.0,699000.0,0.0
41.34,-73.23,399000.0,103589.0,6735.0,19479.0,06468,Monroe,CT,425000.0,0.0,204450.0
40.0,-79.1,122100.0,43589.0,6789.0,16861.0,15501,Somerset,PA,149900.0,204750.0,0.0
39.0,-82.6,97400.0,37500.0,6304.0,15960.0,45640,Jackson,OH,151400.0,0.0,0.0
41.8,-88.35,242700.0,81383.0,5980.0,17099.0,60542,North Aurora,IL,270450.0,364900.0,0.0
36.6,-94.7,124200.0,36727.0,6421.0,14412.0,74344,Grove,OK,180000.0,0.0,0.0
33.9,-78.8,139200.0,43304.0,4962.0,12224.0,29568,Little River,SC,197900.0,324900.0,107200.0
37.7,-89.8,123600.0,45046.0,6463.0,16710.0,63775,Perryville,MO,139900.0,0.0,0.0
38.9,-84.4,163700.0,70621.0,5870.0,16412.0,41001,Alexandria,KY,251920.0,291820.0,0.0
45.7,-94.1,159200.0,57662.0,6248.0,16163.0,56379,Sauk Rapids,MN,199900.0,0.0,0.0
33.7,-88.7,86800.0,30389.0,6535.0,16670.0,39773,West Point,MS,120000.0,0.0,0.0
34.7,-92.5,155900.0,52269.0,5903.0,14258.0,72210,Little Rock,AR,218445.0,374000.0,0.0
40.65,-73.72,419000.0,98113.0,7023.0,20844.0,11581,Valley Stream,NY,549500.0,749500.0,0.0
37.1,-85.3,81700.0,31981.0,6188.0,15925.0,42728,Columbia,KY,148500.0,0.0,0.0
38.2,-86.2,120700.0,47745.0,6489.0,16722.0,47112,Corydon,IN,172900.0,0.0,0.0
41.62,-93.79,226500.0,90993.0,5756.0,15448.0,50325,Clive,IA,349900.0,384171.0,0.0
34.6,-118.7,394000.0,100404.0,6925.0,29855.0,91384,Castaic,CA,565000.0,0.0,479500.0
30.2,-81.4,326800.0,85354.0,1515.0,4524.0,32081,Ponte Vedra,FL,425000.0,430947.5,0.0
30.3,-92.7,88600.0,41711.0,6010.0,16425.0,70546,Jennings,LA,128500.0,0.0,0.0
