"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"33147","West Little River","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",1078,59949.5,60000,59999.5,59900,59900,54900,52000,50000,50000,50000,50000,50000,51500,52000,49900,49900,49500,50000,50000,49900,49900,49900,49900,49500,48900,49900,49500,49900,49900,50000,54950,55000,55500,56000,55500,59000,59900,55000,55000,55000,58340,59900,64900,61000,59900,60000,65000,65000,68625,70000,70000,71458,70000,74900,74900,72750,73950,74900,74950,72000,74900,72000,70000,70000,75000,75000,83500,85000,95000,92500,89900,97000,92450,89450,85000,95000,99900,99949.5,99900,103950,104750,104775,107250,115000,118000,119500,119750,124900,134900,137450,139999.5,144900,142450,135000,135000,133000,125325.5,137500,140500,145000,150000,155000,155650,165000,165000,165000,165000
"51503","Council Bluffs","IA","Omaha-Council Bluffs","Pottawattamie County",1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79900,79900,79900,79900,77250,80950,79950,80750,79450,81900,79900,84500,84950,77500,69925,69950,71250,79900,84500,88900,88387.5,86600,84900,85000,85000,86000,85000,85000,79950,75000,74950,70000,79000,80000,81296,85000,87000,90000,83250,85000,78112.5,89250,94500,94000,95000,95000
"80247","Denver","CO","Denver-Aurora-Lakewood","Denver County",1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183250,184000,179950,180000,179900,180000,179900,186200,188250,179950,178000,185000,195750,2e+05,2e+05,2e+05,198500,199900,207000,199998,2e+05,209000,214900,206000,210000,224900,222000,231000,235000,235950,235000,217000,214900,220000,225000,222450,219900
"19958","Lewes","DE","Salisbury","Sussex County",1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62900,67400,67400,64900,62900,62900,71900,71900,66900,70900,62250,59900,59900,62500
"30294","Conley","GA","Atlanta-Sandy Springs-Roswell","Dekalb County",1082,74900,73000,69000,69000,65000,65000,57450,59900,60000,59900,59900,64800,65000,55000,60000,57997,54000,56250,54500,53000,52250,50000,50000,50000,51900,50000,51250,50000,50000,51900,54900,54000,54900,52950,53000,54900,55000,52900,55900,59000,62900,56800,62000,64900,65000,64950,62600,62500,64777,67900,65000,69400,74900,74900,69900,67900,69900,67900,69000,69000,78000,75000,78000,79000,81250,84900,79900,79950,79900,84900,79900,84500,83500,79999,79900,79900,79900,82500,85750,85750,88000,92500,93000,93000,99999,97500,92250,89949.5,93600,95000,94950,93600,95000,99900,109000,105857,110000,116978,119000,113500,115000,121000,121000,122297,124900,119900,127862.5
"37643","Elizabethton","TN","Johnson City","Carter County",1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64950,64900,64900,65200,67950,67400,64950,67400,68950,69900,69900,64550,64900,64900,59900,59900,59900,59900,59700,59500,59900,68200,71200,69900,69900,66450,63700,63900,69900,68700,68900,71200,72000,69950,68000,65000,69450,72000,77900,76450,72000,72450,72000,69900,73400,69900,69250,72900,70950,72000,68900,68950,72000,69900,68950,69900,74900,72500,74900,73400,72900,69900,69900,71410.5,70750,77400,78500,74950,81893,73900,72900,74900,74999
"92308","Apple Valley","CA","Riverside-San Bernardino-Ontario","San Bernardino County",1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000,138750,139000,139900,144900,145000,150000,155000,155000,150000,150000,145000,149900,153000,150000,150000,153000,154900,159500,159900,163000,169000,167750,170000,167500,169999,168000,167023.5,169900,177777,179995,185000,184650,180000,189000,184950,181691.5,185000,189900,195249.5,195250,200950,205000,205000,209000,211000,210000,210000,214894,216449,215000,219900,220000,225000,225500,225000,225500,226000,229000,225000
"94578","San Leandro","CA","San Francisco-Oakland-Hayward","Alameda County",1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449500,457000,459500,475000,475000,449975,467777,439900,438500,439000,466500,465000,439500,468000,494000,498000,485000,479900,447000,425000,475000,475000,480000,498944,520000,540000,550000,575000,568000,568000,575000,588000,592000,584500,569000,559500,599888,627120,619450,619450,599950,599950,607475,599475
"97128","McMinnville","OR","Portland-Vancouver-Hillsboro","Yamhill County",1085,179900,184900,179900,179900,179000,178500,174950,174950,172350.5,169550,159999,156187.5,150000,139000,145000,144400,145000,144900,145000,139000,139000,143600,136950,135000,131550,139000,145000,139900,143950,143950,144900,150000,144400,149900,144900,149900,150950,155450,155000,155000,149900,149900,153950,163500,165000,169000,159900,159910.5,159000,159900,159900,165000,171550,179000,176000,179900,179838.5,185000,189000,192900,197900,199900,196450,203400,207500,209000,204900,204900,207800,217400,214950,213000,209900,209950,215000,223950,230000,239900,239900,244900,242250,239900,239450,244900,246000,249900,249900,249900,259900,259900,260000,269900,272000,269900,269900,269000,264000,270000,269900,275000,284950,291000,297000,297000,299000,289800,295000
"14215","Buffalo","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49900,49900,49900,49900,47365,44641,44191,44491,43550,45000,52561.5,49900,53999,53123,53011.5,49946.5,49900,49900,44420,49500,49296.5,44900,44950,45000,45919.5,45000,44900,44900,45000,48900,44191,44900,45500,45900,40000,44500,47900,48950,50000,51950,52000,55000,51900,50000,50000,50000,52950,55000,59450,59300,59900,60000,64900,65000,64900
"20814","Bethesda","MD","Washington-Arlington-Alexandria","Montgomery County",1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224900,229450,225000,216950,211750,197000,214900,224900,226250,219950,204950,199500,199000,199250,199000
"48221","Detroit","MI","Detroit-Warren-Dearborn","Wayne County",1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000,35000,35000,34900,32700,34950,34999,31200,34900,35000,34950,34900,36447.5,39900,39900,39250,39500,39999,40000,39900,42000,39950,42000,44999,48500,45750,48950,49000,49900,47500,46250,48900,49900,49900,49900,48000,49900,50000,54900,59900
"17404","Manchester","PA","York-Hanover","York County",1090,117400,117900,114950,110000,108000,109900,109900,107750,106500,106500,103000,102922.5,99900,99900,99900,98900,99449.5,99900,99399.5,96200,94900,94900,92000,91900,93900,99900,99900,95900,89950,93950,89900,89947.5,87900,85950,87000,89700,89350,89900,89900,89900,88000,88000,86000,85900,84950,84900,83750,84900,82900,85000,85000,85000,89900,87900,82700,79900,79900,79900,79900,79900,79900,84900,85000,85000,89900,89900,89900,88400,89900,89900,89500,89000,87200,86900,86700,79900,85950,86900,85750,85250,88450,94000,93500,89900,89900,89900,91500,93250,94500,89900,89900,90000,90000,89900,92900,91000,94500,89900,94500,99995,102400,96900,99200,99900,103500,1e+05,1e+05
"60074","Palatine","IL","Chicago-Naperville-Elgin","Cook County",1091,105000,105000,109450,109900,105000,105000,99900,99900,99900,96500,92500,89000,87000,79900,86975,88000,86900,85000,84999,86900,83450,78950,79900,73450,71000,74500,78450,73500,69900,68500,68250,67400,69900,69950,68250,69000,69900,69900,69900,70500,71750,74900,75000,79500,78900,88000,84000,83200,85000,84950,81000,80000,83500,84750,84000,87200,89900,87000,85950,79250,84900,82900,90000,94900,95000,99900,99450,99900,99700,99900,99900,104950,114900,110000,105500,109900,114900,118450,117000,110500,109900,116750,110000,108900,124450,125000,129500,125941,128949.5,127749.5,123700,125450,124950,129450,129900,125950,124164,129000,132900,134900,134900,130000,131450,126750,129900,125999,134900
"86004","Flagstaff","AZ","Flagstaff","Coconino County",1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219000,225000,225000,225000,225000,211500,224900,225000,225000,234725,237500,249000,234775,234550,239900,240000,239900,232000,249900,249000,249900
"89104","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",1093,63950,63750,65400,62900,65000,64900,66500,66350,65000,65000,65000,63250,64900,57900,59900,59950,58900,59000,55000,59900,59900,58900,55900,55900,54950,55000,58000,57450,58500,58000,60000,59900,59900,60950,67249.5,70000,70750,70000,69900,69900,72000,70000,74900,75000,79900,80000,84950,90000,90150,90000,90000,90300,95000,95000,95000,95000,95000,99900,99900,103450,105000,103450,105600,114000,119900,119975,114950,114900,119999,119949.5,119000,119900,119900,124000,124450,123000,120000,125000,128750,129900,129900,135000,138000,139900,138000,139995,145000,144950,145000,145000,149900,149900,159945,159994.5,164999,165000,168750,169000,169950,170000,170000,180000,169900,165000,189000,190000,191000
"38118","Memphis","TN","Memphis","Shelby County",1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000,43750,45000,40000,41100,43000,43000,42681.5,41500,44900,41000,44700,45000,45000,45000,45000,44500,45000,41000,41500,45900,42000,44350,44000,43950,45000,45900,48000,45500,45000,47000,49000,50000,50000,51160,50200,53250,52000,52000,50431.5,54609,55500,54725,53900,53700,54500,54450,55000,53950,55900,57522.5,57090,59000,59250,59900,60000,59950,65200,67000,64000,65000
"63901","Poplar Bluff","MO","Poplar Bluff","Butler County",1095,39900,39900,35750,37000,37500,39900,38000,39900,42500,42500,43900,39949.5,40749.5,45000,44500,47950,45400,46700,49900,49900,51900,51900,52400,53900,53900,52000,49950,49900,49900,45950,46900,47900,48700,47450,49900,49900,50000,50000,54900,54900,58900,54900,54950,54900,49900,49900,49900,49900,51000,50000,54300,54500,54550,54900,56000,59500,59900,58900,58450,58100,59900,59900,59900,59900,59900,58950,59900,59900,59900,59900,59900,59900,56900,56000,59900,58700,57450,54950,56950,56450,58850,59900,54900,51250,49900,45900,47900,45900,47450,48500,49900,49900,49900,49900,54950,54000,49950,49900,49900,52500,53500,54900,56900,57400,57400,59900,60000
"92307","Apple Valley","CA","Riverside-San Bernardino-Ontario","San Bernardino County",1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148000,145900,140200,140000,139900,139900,148000,149900,158850,162500,159900,159900,159900,155000,160000,159850,153900,158500,160000,169000,169950,174900,175000,175000,177950,176000,174900,174900,174900,175650,185000,189900,192000,189900,184950,195000,195000,195000,194900,196450,199900,199900,204999,209000,219900,220000,225000,223000,219900,220825,220875,225000,224999,230000,234146,230000,238950,239000,238975,243000,249900,250000
"40272","Louisville","KY","Louisville/Jefferson County","Jefferson County",1097,79925,79900,79900,83000,80000,80000,80950,80000,79995,79900,79999.5,79900,79900,79500,79900,79500,74900,77550,79000,74947.5,74995,79500,79500,79925,79500,74900,74900,79200,80000,82950,79995,79699.5,69900,69947.5,78000,75000,79900,79900,79947.5,79900,79900,79900,72900,72500,77000,77250,79000,79250,76000,75950,79700,79900,79900,79900,81900,79900,79700,78750,79500,77397,75000,76946.5,77093,79899,79900,83500,84900,84995,84900,83500,84000,82000,82200,82699,82000,82400,83949,84997,84900,84900,84900,84900,85000,85000,85000,82700,84900,89900,89950,89950,90300,86500,88700,88000,91225,84250,92500,97950,90450,97000,1e+05,101450,105000,107000,102678,107000,107000
"28214","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",1098,87600,85250,86350,85250,84900,84900,84900,82000,79900,79900,79900,74900,74900,72900,70900,69900,66500,67250,67500,62750,64950,67950,65600,67900,69000,68400,65000,66995,66000,64900,64900,65000,65000,69900,68250,72000,69900,72900,73500,72500,74700,80000,82850,80000,79900,83700,81000,80000,80000,79900,79000,79200,79000,79450,82950,84900,84600,81750,87900,90000,89500,87500,86000,87700,86250,95000,97000,99900,98900,99900,99400,97200,89900,94000,89400,88740,95000,92000,97500,105000,104900,110000,109000,110745,114490,114695,116500,109900,109440,108950,105535,108000,110000,113030,114950,120000,115737,119000,115000,119000,124900,129900,135000,135000,133500,130950,136950
"48239","Redford","MI","Detroit-Warren-Dearborn","Wayne County",1099,37000,37000,35900,33125,35000,34900,34900,35100,34900,35000,35000,34900,33000,29900,29900.5,29900,29900,29900,29900,30500,30000,29900,29900,29900,29900,29900,29900,29900,29900,29900,29900,29900,30000,30000,30000,34800,34900,34900,34900,34900,34900,34900,34950,36175,39700,39500,39700,39900,41360,40000,40000,43500,42950,45000,44900,45000,45000,45000,45000,48000,46350,45900,46390,49999.5,51000,50500,49900,49900,49900,49900,49900,49900,49900,48000,49900,50450,52100,49900,52400,57394,57944,59900,63450,59900,58900,59900,57500,63000,61950,56499.5,62000,64900,64479,65800,62000,67031,67500,60000,63063.5,67500,66860,68000,65700,63499.5,68000,74900,74950
"53218","Milwaukee","WI","Milwaukee-Waukesha-West Allis","Milwaukee County",1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48900,49900,49900,43000,46700,48150,43950,44900,43500,49000,52000,52450,50000,51500,53000,50325,49905,48900,45445,46500,49900,49900,52500,58800,54900,51500,52500,49900,49900,49900,49900,49900,49900,49900,49450,50500,55900,57040,55400,62000,64900,64999.5,59900,65000,59900,63900,67000,68900,68200,68200,67200,64900,65000,65000,66600,64335,64900,68000,69000,67600,68900,74600,68400,68950,69000,69450,69900,68300,69700,67550,67550,68900,69900,71000,79900,79700,84900
"89030","North Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62450,66000,69900,65000,69900,59900,59900,69000,64950,66500,71000,78000,77900,78000,80000,78950,84900,83950,85000,93000,80000,84900,89900,95000,99900,97000,94999.5,94749.5,90900,92900,90000,92900,99341.5,105000,109400,109975,115000,114650,113800,115250,117800,124995,128450,129625,129900,130000,138500,139900,142500,142500,148995,149900,150000,150000,155000,154950,159997.5,169999,179000,175000,175000,179999
"06450","Meriden","CT","New Haven-Milford","New Haven County",1102,149900,144900,138499.5,144900,130950,132700,136449.5,132700,129900,129900,130000,125900,124900,120000,118200,119900,119900,119900,125500,124900,125000,125000,121950,119900,118900,114975,109900,114975,109900,107450,104900,109450,112650,114900,124850,124900,119900,119900,119000,119900,114900,118450,118680,118000,119900,119900,117950,117900,109900,109900,109900,112995,112947.5,112000,114900,115450,112400,114900,109900,109900,114900,114900,109900,109900,103000,104900,100880,108750,110000,113450,110000,117000,119900,119900,119900,119900,119950,120100,120000,115000,124000,123700,123500,114900,114900,114400,111250,118625,124900,127750,129900,127900,123950,133000,129450,129000,130950,132000,137750,129900,129950,139900,139000,129900,129450,124000,129900
"93726","Fresno","CA","Fresno","Fresno County",1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143520,127000,124000,129000,130000,142450,142500,145000,148225,150000,145000,144996,150000,154450,153950,151000,149000,149500,154880,147750,153000,159500,168000,164950,168000,165000,165000,165000,158922,155000,155000,155000,160000,154760,154925,158000,170000,169000
"33573","Sun City Center","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",1104,69000,69000,69700,69950,72000,69900,74900,72500,69900,69900,68000,67000,64900,59900,59000,59000,57900,59000,57500,59500,57900,57950,59500,55000,55000,54250,53750,49900,49000,52500,52000,59900,59500,58900,59500,59000,59000,59000,59000,61000,59900,56900,59900,59900,60000,60000,64900,67500,62750,57800,59900,58000,59500,54900,59900,59950,62000,67900,68950,72500,67500,64500,68000,69500,64950,59900,60000,66000,62000,63250,70950,74947.5,80000,74900,75500,77500,74900,74950,84900,86450,84900,84000,89950,89950,94900,104900,109000,104750,99950,104000,105000,104900,114950,120000,119950,112500,115000,119900,124522.5,121000,125000,127000,134900,129900,133900,133700,120000
"11367","New York","NY","New York-Newark-Jersey City","Queens County",1105,214438,209000,189000,189000,189000,199000,206000,209000,209000,207000,207500,208000,207000,206000,199999.5,199999,199999,2e+05,197000,195000,189000,179999,179999.5,179050,180000,185000,184500,180000,179100,179000,179000,179100,179000,178000,179000,175000,185000,179000,169000,185000,185000,179444,178000,178000,175000,175000,178944,179000,179990,181350,180000,189888,196500,189000,190000,185000,179500,179000,187000,187000,179990,189000,187000,188500,185000,180000,189000,197000,190000,194250,194750,194500,189000,189000,205000,208000,210000,210000,210000,210000,214940,216940,216880,219000,215000,219000,218888,219000,235000,235000,239000,241000,249880,255000,264200,264890,264880,264880,256500,255000,252500,258944,259444,258944,258500,255000,259000
"98502","Olympia","WA","Olympia-Tumwater","Thurston County",1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199900,199900,199000,210000,212475,218838,219419,214950,194500,206230,214950,220000,226950,230950,236000,232500,234950,229950
"98087","Lynnwood","WA","Seattle-Tacoma-Bellevue","Snohomish County",1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169700,177475,194900,189000,2e+05,209250,204500,2e+05,199500,2e+05,2e+05,199950,199922,199911,199922,209950,209900,209900,201974.5,221500,221500,235000,245950,225000,230000,249475,244950,247000,259999.5,267475,260000,260000,259950,229950,262500,262500,262500,264950,265000,274950,298000,269950,264950,269500,267000,309974,315000,315000,312497.5,327499.5,339999,347000,342000,342000
"10950","Monroe","NY","New York-Newark-Jersey City","Orange County",1108,217000,209000,220000,229999,224500,224900,218900,219950,219900,219450,219900,218126.5,215000,2e+05,205200,214900,214900,2e+05,199900,212000,199900,189949.5,192900,189900,189900,190000,192500,190000,189900,189000,189900,184900,184900,184900,185000,187000,185000,189000,184950,183950,189900,189900,184500,184900,189450,199900,197000,189900,189900,194950,195000,197000,187500,188700,199900,206900,209900,199999,2e+05,209900,199999,199000,199900,199999.5,209000,208950,199900,205450,208900,199900,199900,208900,199500,199900,199900,199900,213900,204950,204900,204900,209900,195500,199900,199000,199000,189000,198000,204950,224000,226900,225000,227900,225000,224999.5,215000,220100,207400,215664.5,222000,217400,225000,229800,224250,225000,223541.5,229900,234450
"98374","South Hill","WA","Seattle-Tacoma-Bellevue","Pierce County",1109,205900,213450,214997.5,213997.5,213000,203500,203000,2e+05,199000,190000,189450,185000,179999,175000,175000,170997.5,165000,174975,173000,174900,172000,164950,165000,160000,160000,160000,155200,157500,159950,159950,157500,157225,166250,167500,162000,158450,162250,167500,171000,175000,179000,175000,175000,179900,189000,179925,189000,194990,190000,191340,190000,206900,204700,210000,211475,215000,216500,218500,214975,209250,209925,214950,220000,225000,234100,233350,234300,235000,237247.5,235000,230000,232250,227950,235000,244950,249900,250000,259995,264900,264900,264900,262000,265000,263150,264900,265000,269450,275000,279445,281975,289250,289900,293000,295000,294995,299950,302500,309999,314975,312475,315000,319250,319995,319725,321500,324975,325000
"92262","Palm Springs","CA","Riverside-San Bernardino-Ontario","Riverside County",1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128500,129900,139900,130000,124500,119949.5,130500,125000,125000,125000,129000,125000,136000,139450,139000,140950,139500,139000,139000,139000,139900,144700,145000,140000,145000,142050,141400,146750,149950,147000,142700,145000,160000,165900,162000,159945,159000,161900,159000,163900,167995,169000,168500,159450,165000,164997.5,168700,169000,174750,168500,175000,175000,174950,168250,184900,179900,183000
"83201","Pocatello","ID","Pocatello","Bannock County",1111,,,,,,,,,,,,,,,,,,,,78400,79900,74950,74900,76000,77500,75000,79000,79000,79900,82500,83700,83500,83250,84000,87000,89900,87400,84900,89900,89900,94400,94400,94900,96700,98750,99800,99900,99900,99800,99800,94950,97900,96449.5,99900,99950,99900,99900,99000,99000,99000,98375,99000,98950,99500,99700,98500,99900,99900,99900,101200,99900,103250,99900,109000,104900,104900,109000,105000,104900,102700,103950,102900,102900,99900,97500,99000,98750,99900,105000,105450,104900,103000,109000,113450,109900,112900,109000,115000,117450,116250,109900,108950,106450,106500,106500,114450,119500
"27217","Burlington","NC","Burlington","Alamance County",1112,59900,59900,59900,59900,59000,59700,58250,57000,57000,59000,57000,55000,54900,57000,54900,54900,59700,55000,54900,53700,55000,59000,58000,55000,54900,54900,54950,54900,54250,52000,52000,51750,54500,52000,54950,54900,54900,49900,49450,54900,55000,55000,56250,59000,59000,59000,57449.5,58450,59500,57475,56000,54900,53000,50000,52800,52000,48750,50000,52500,48000,49200,49900,49900,52450,49900,55950,59000,60000,60000,60000,60000,58000,59950,59950,60000,61250,63500,63500,65000,62400,63300,60000,64975,64925,62450,59950,60000,60000,63895,64900,65000,65500,65000,65000,64900,65000,65000,63250,69999.5,67975,68000,68500,75362.5,71900,70000,69950,69900
"20016","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277000,275000,283500,277000,279000,275000,274950,269000,264500,259000,259000,262500,279000,284000
"92840","Garden Grove","CA","Los Angeles-Long Beach-Anaheim","Orange County",1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289000,289000,295000,319900,310000,309900,299950,310000,322000,322450,324900,309000,320000,309999,330000,334000,339450,354500,349500,350000,379900,379900,376000,375000,372950,386000,388000,389900,399000,399989,399000,387500,387500,392500,397749.5,381000,375500,394450,409900,409900,408950,397000,390944,410000,410000,420000,415000,414950,414900,419000,420000,420000,426750,448997.5,432000,439900,422500,425000,450000,450000,442500,435000
"94523","Pleasant Hill","CA","San Francisco-Oakland-Hayward","Contra Costa County",1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434475,435000,427900,422000,410000,419000,435000,449000,417000,445000,452000,469900,485000,5e+05,499000,499925,499900,489000,499000,499250,5e+05,499000,525000,525000,525000,525000,520000,525000,535000,549000,515000,514900,574000,550000,549000,580000,572000,562000,574000,579000,560000,579944,594500,599475,599000,555000,575000,619000,619000,625000,625000,630000,630000,639900,635900,635900
"93030","Oxnard","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282449.5,294450,284649.5,274888,275500,295000,298000,282499.5,329888,351450,362500,349450,346900,309900,319000,334999.5,344591.5,349750,334999.5,344749.5,349450,348250,339000,339000,329000,334900,345000,349700,349900,349950,350000,353475,359400,359400,385000,375000,370000,390000,385000,375000,369200,389000,387500,4e+05,402250,399500,390500,387000,392500,389450,383000,404500,384950,4e+05,389950,389900,4e+05,410000,405000,410000,415839,420000,420000,427000,437450
"32209","Jacksonville","FL","Jacksonville","Duval County",1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45290,45250,45000,47125,45700,45800,45250,48000,47000,47000,46900,45344.5
"06106","Hartford","CT","Hartford-West Hartford-East Hartford","Hartford County",1118,135000,139900,145000,149900,148700,147000,149900,139450,139900,139900,139900,139950,139000,134950,139900,139900,119900,129900,129900,139900,139900,130000,129900,129900,129400,122450,120000,119900,129900,130000,129900,129900,129900,129900,129900,124900,120000,120000,125000,124950,136000,139450,138950,137500,133950,129900,129900,125000,124950,127900,132400,129900,129900,126900,125500,125000,124950,129900,129949.5,124900,124900,135000,132450,129900,129900,129900,119900,124500,124900,128900,126950,118000,119900,115000,119950,119000,124000,125400,132000,129900,129000,125000,129950,122000,120000,128450,122250,124700,122450,129900,129900,129900,130999.5,132000,129999,129900,124900,128900,136400,129999,129900,133000,147000,141450,139900,134900,134900
"03103","Manchester","NH","Manchester-Nashua","Hillsborough County",1119,149950,149900,149950,147500,139900,140000,149450,149900,154900,149900,139900,139900,139900,127900,132500,134900,134900,135450,134900,129950,132450,135900,125000,130000,129900,123950,124900,129900,119900,119900,135000,129900,135000,139000,139900,139900,139900,139900,139500,129950,129950,134900,139900,147200,149950,149900,145000,141000,139900,142000,142000,145000,149900,149900,149900,149900,149900,156500,154900,147900,147900,144900,149000,148450,149900,149900,149900,149900,154900,158900,159000,154500,154750,159900,169900,173700,173900,173450,169950,164999,169900,169900,169200,169700,169900,169200,171950,177450,179900,179900,177900,178894,179900,179900,179900,179900,184950,179900,179900,181450,188000,195000,199900,198000,199900,205000,212400
"98056","Renton","WA","Seattle-Tacoma-Bellevue","King County",1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274950,250000,272449.5,279950,283000,283000,280000,289475,312995,294475,284975,309000,280000,280000,279450,264975,279500,280000,289000,289925,289450,3e+05
"83815","Coeur d'Alene","ID","Coeur d'Alene","Kootenai County",1121,144900,149000,152900,156300,158000,154855,150450,149900,149829.5,149900,145950,149804,149000,145600,145000,143900,145000,144900,139950,139000,134950,134900,134888,139000,139252,139126,132000,134776,133000,137348,137750,139900,139900,143523,145000,144784,144900,142900,139900,143900,149000,145000,145000,145000,146450,151500,152650,155900,156700,158900,155000,155900,155000,159000,156500,155900,154500,154750,159900,159900,159900,157000,159000,160000,160000,163950,162950,168500,166350,161750,159900,159900,164175,169900,169450,169900,174900,179000,175000,179900,180000,179900,179900,179900,189900,189900,194900,189000,196000,199700,205000,206750,209000,209000,210000,208000,204950,192450,215000,215000,232000,234900,234950,235000,234900,237000,239900
"34205","Bradenton","FL","North Port-Sarasota-Bradenton","Manatee County",1122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126450,114500,114900,128950,111450,114900,118000,119500,129000,118000,119700,119900,125000,129000,119950,116700,120000,129000,142200,148950,150000,150000,150000
"89431","Sparks","NV","Reno","Washoe County",1123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178900,182350,169450,169950,189500,198750,204999,209900,204999,2e+05,2e+05,196000,199900,199900,199900,199900,199900,199900,220000,218000,220000,226500,230000,229950,229900,232000,239900,249000,249000,249995,244033,249900,249900,250000
